decision_id,country_eu,country_eea,country_non_eea,decision_year,years_since_gdpr,decision_year_normalized,quarter_q1,quarter_q2,quarter_q3,quarter_q4,breach_case,cross_border_case,n_principles_discussed,n_principles_violated,n_corrective_measures,article5_LAWFULNESS_FAIRNESS_TRANSPARENCY,article5_PURPOSE_LIMITATION,article5_DATA_MINIMISATION,article5_ACCURACY,article5_STORAGE_LIMITATION,article5_SECURITY,article5_ACCOUNTABILITY,article5_NONE_VIOLATED,article5_NOT_DETERMINED,rights_ACCESS,rights_RECTIFICATION,rights_ERASURE,rights_RESTRICTION_OF_PROCESSING,rights_DATA_PORTABILITY,rights_OBJECTION,rights_AUTOMATED_DECISION_MAKING,rights_INFORMATION_OBLIGATIONS,rights_NONE_VIOLATED,rights_NOT_DETERMINED,power_WARNING,power_REPRIMAND,power_COMPLY_WITH_DATA_SUBJECT_REQUESTS,power_BRING_PROCESSING_INTO_COMPLIANCE,power_COMMUNICATE_BREACH_TO_SUBJECTS,power_LIMITATION_PROHIBITION_OF_PROCESSING,power_RECTIFICATION_ERASURE_RESTRICTION,power_CERTIFICATION_WITHDRAWAL,power_ADMINISTRATIVE_FINE,power_SUSPENSION_DATA_FLOWS,power_NONE,has_turnover_info,turnover_log1p,legal_complexity_index,violation_severity_index,dpa_frequency,dpa_avg_fine,sector_J,sector_Q,sector_I,sector_L,sector_O,sector_M,sector_K,sector_N,sector_H,sector_P,sector_G,sector_S,sector_R,sector_D,sector_C,sector_F,sector_E,turnover_log1p_missing
Germany_7,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,7,7,2,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,16,7,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg_13,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,111.0,365488.23529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland_28,0,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0,67.0,1297398.1818181819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary_32,1,0,0,2022.0,4.0,0.5714285714285714,0,1,0,0,1,0,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,5,7,33.0,8183870.9677419355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_507,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4,4,269.0,107324.9027237354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland_4,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,3,3,4,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,17.997560715872655,10,6,1.0,440000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece_69,1,0,0,2024.0,6.0,0.8571428571428571,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3,4,6.0,833566.6666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Spain_203,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,5,4,282.0,100461.9708029197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta_9,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,4,3,4.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania_2,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,5,5,7.0,405379.3333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland_16,1,0,0,2022.0,4.0,0.5714285714285714,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14.731801689838349,3,6,26.0,146782.13333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece_53,1,0,0,2022.0,4.0,0.5714285714285714,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,4,4,51.0,92771.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland_102,0,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,67.0,1297398.1818181819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_585,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,2,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,7,5,282.0,100461.9708029197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_34,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,4,4,282.0,100461.9708029197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy_22,1,0,0,2020.0,2.0,0.2857142857142857,0,0,1,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,5,5,280.0,565561.213592233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy_305,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,7,7,5,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0.0,19,10,280.0,565561.213592233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg_17,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3,4,111.0,365488.23529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece_16,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,7,5,9.0,8250.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_547,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3,4,282.0,100461.9708029197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_344,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,6,4,269.0,107324.9027237354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy_261,1,0,0,2024.0,6.0,0.8571428571428571,0,0,1,0,0,0,7,7,6,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0.0,20,10,280.0,565561.213592233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece_97,0,0,1,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,5,5,111.0,365488.23529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania_169,0,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,67.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania_165,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,2,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,7,5,111.0,365488.23529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia_37,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,40.0,208.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_593,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,0,23.0,210556.52173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway_72,0,0,0,2023.0,5.0,0.7142857142857143,0,1,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,4,44.0,3136666.6666666665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia_63,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,1,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy_161,1,0,0,2023.0,5.0,0.7142857142857143,0,1,0,0,0,0,4,4,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,10,7,280.0,565561.213592233,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Greece_36,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.0,6,4,3.0,50000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland_18,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,3,6,10.0,23200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France_67,0,0,1,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_341,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3,4,269.0,107324.9027237354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy_87,1,0,0,2022.0,4.0,0.5714285714285714,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3,6,280.0,565561.213592233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_220,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3,4,282.0,100461.9708029197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy_154,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,4,4,5,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0.0,13,7,280.0,565561.213592233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany_32,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,5,4,3.0,600462.9466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy_129,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,1,0,0,3,3,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7,6,280.0,565561.213592233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_167,0,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,67.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_178,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,22.077323639089638,3,4,282.0,100461.9708029197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_342,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,9,5,269.0,107324.9027237354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_230,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,4,4,282.0,100461.9708029197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_605,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,2,0,269.0,107324.9027237354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_242,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3,4,269.0,107324.9027237354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_149,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,9,5,282.0,100461.9708029197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania_23,0,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,67.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania_81,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3,4,20.0,3910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_546,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3,4,282.0,100461.9708029197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania_40,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,3,3,111.0,365488.23529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_175,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,5,4,282.0,100461.9708029197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_224,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,4,4,282.0,100461.9708029197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania_83,0,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,67.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_276,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3,4,269.0,107324.9027237354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_416,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3,4,269.0,107324.9027237354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania_120,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.0,6,4,13.0,13777.777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_15,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,269.0,107324.9027237354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_394,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,4,269.0,107324.9027237354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Italy_225,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,3,3,280.0,565561.213592233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_17,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,269.0,107324.9027237354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland_41,1,0,0,2021.0,3.0,0.42857142857142855,0,1,0,0,1,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,14.508658238524095,6,7,12.0,2087319.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Spain_267,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0.0,6,4,282.0,100461.9708029197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_332,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,1,282.0,100461.9708029197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy_308,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,5,5,1.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_391,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3,4,269.0,107324.9027237354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia_4,1,0,0,2023.0,5.0,0.7142857142857143,1,0,0,0,0,1,7,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,12,5,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom_10,0,0,1,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,111.0,365488.23529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary_49,1,0,0,2021.0,3.0,0.42857142857142855,0,0,1,0,0,0,5,3,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,11,6,33.0,8183870.9677419355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_214,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,4,1,282.0,100461.9708029197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy_271,1,0,0,2024.0,6.0,0.8571428571428571,0,0,1,0,0,0,3,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,6,5,280.0,565561.213592233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania_52,1,0,0,2025.0,7.0,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3,4,10.0,11625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom_37,0,0,1,2022.0,4.0,0.5714285714285714,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,3,6,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania_129,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,4,4,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,10,7,20.0,3910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_428,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,5,4,269.0,107324.9027237354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_85,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,5,4,269.0,107324.9027237354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_40,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,6,4,282.0,100461.9708029197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece_102,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,2,51.0,92771.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia_18,1,0,0,2020.0,2.0,0.2857142857142857,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,40.0,208.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain_446,1,0,0,2022.0,4.0,0.5714285714285714,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,4,3,269.0,107324.9027237354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary_11,1,0,0,2020.0,2.0,0.2857142857142857,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4,4,13.0,6590909.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
