source,target,edge_type,category
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Slovenia_65,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Slovenia_64,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Slovenia_66,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Slovenia_67,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_1,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_3,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_9,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_11,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_10,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_13,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_15,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_16,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_17,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_20,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_19,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_18,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_24,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_25,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_28,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_30,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_32,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_31,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_38,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_42,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_41,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_48,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_47,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_46,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_54,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_56,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_58,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_65,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_67,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_68,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_69,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_70,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_72,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_73,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_79,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_77,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_76,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_78,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_75,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_86,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_85,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_92,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_91,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_93,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_94,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_101,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_98,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_108,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_110,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_109,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_112,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_114,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_117,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_121,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_119,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_122,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_123,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_131,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_132,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_133,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_135,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_137,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_139,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_142,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_141,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_140,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_145,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_144,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_150,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_156,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_154,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_158,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_159,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_155,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_163,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_165,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_164,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_174,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_175,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Romania_172,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Poland_15,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Poland_18,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Poland_20,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Poland_22,exercised,Corrective Powers
United Kingdom_24,Article 5 Principles::ACCURACY,violated,Article 5 Principles
United Kingdom_24,Data Subject Rights::ACCESS,violated,Data Subject Rights
United Kingdom_24,Data Subject Rights::RECTIFICATION,violated,Data Subject Rights
Article 5 Principles::ACCURACY,Sweden_29,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_64,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_69,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_166,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_217,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_222,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_231,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_340,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_354,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_392,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_393,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_520,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_552,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Romania_58,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Romania_108,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Romania_126,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Romania_141,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Romania_145,violated,Article 5 Principles
Data Subject Rights::ACCESS,United Kingdom_45,violated,Data Subject Rights
Data Subject Rights::ACCESS,United Kingdom_49,violated,Data Subject Rights
Data Subject Rights::ACCESS,Sweden_22,violated,Data Subject Rights
Data Subject Rights::ACCESS,Sweden_26,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_54,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_89,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_92,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_99,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_105,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_112,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_150,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_154,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_236,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_252,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_406,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_405,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_426,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_482,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_534,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_539,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_552,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_592,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_596,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_597,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_600,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_605,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_606,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_607,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_611,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_612,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_614,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_628,violated,Data Subject Rights
Data Subject Rights::ACCESS,Romania_28,violated,Data Subject Rights
Data Subject Rights::ACCESS,Poland_13,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Spain_354,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Spain_406,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Romania_69,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Romania_141,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Romania_145,violated,Data Subject Rights
United Kingdom_29,Article 5 Principles::PURPOSE_LIMITATION,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Sweden_1,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Sweden_10,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Sweden_29,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_76,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_149,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_153,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_157,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_169,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_207,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_238,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_277,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_297,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_293,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_309,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_317,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_326,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_342,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_378,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_387,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_401,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_399,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_411,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_412,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_491,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_496,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_502,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_544,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_558,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_560,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_618,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Slovenia_1,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Slovenia_34,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Slovenia_43,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Slovenia_50,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Slovenia_58,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Slovenia_64,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Slovenia_66,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_10,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_16,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_18,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_34,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_41,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_50,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_56,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_67,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_70,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_79,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_76,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_102,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_98,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_126,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_129,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_132,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_142,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_141,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_140,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_145,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_150,violated,Article 5 Principles
United Kingdom_30,Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,United Kingdom_47,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Sweden_1,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Sweden_14,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Sweden_29,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Spain_97,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Spain_127,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Spain_129,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Spain_140,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Spain_151,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Spain_153,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Spain_157,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Spain_183,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Spain_207,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Spain_227,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Spain_238,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Spain_326,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Spain_406,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Spain_621,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Slovenia_50,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Slovenia_54,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Slovenia_64,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Romania_24,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Romania_31,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Romania_70,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Romania_77,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Romania_101,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Romania_120,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Romania_141,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Romania_145,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Portugal_12,exercised,Corrective Powers
Corrective Powers::LIMITATION_PROHIBITION_OF_PROCESSING,Portugal_13,exercised,Corrective Powers
United Kingdom_32,Data Subject Rights::NOT_DETERMINED,violated,Data Subject Rights
United Kingdom_32,Corrective Powers::NONE,exercised,Corrective Powers
Data Subject Rights::NOT_DETERMINED,United Kingdom_41,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,United Kingdom_54,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,United Kingdom_57,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_12,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_36,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_63,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_103,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_101,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_139,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_141,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_161,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_202,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_216,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_227,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_231,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_237,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_239,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_290,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_300,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_304,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_344,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_361,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_371,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_379,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_380,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_434,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_455,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_469,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_471,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_578,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Spain_615,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Slovenia_5,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Slovenia_8,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Slovenia_16,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Slovenia_21,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Slovenia_20,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Slovenia_24,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Slovenia_25,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Slovenia_28,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Slovenia_29,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Slovenia_31,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Slovenia_33,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Slovenia_35,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Slovenia_37,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Slovenia_38,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Slovenia_42,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Slovenia_44,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Slovenia_75,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Romania_27,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Romania_49,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Poland_4,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Portugal_13,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Poland_21,violated,Data Subject Rights
Data Subject Rights::NOT_DETERMINED,Poland_22,violated,Data Subject Rights
Corrective Powers::NONE,United Kingdom_54,exercised,Corrective Powers
Corrective Powers::NONE,Sweden_27,exercised,Corrective Powers
Corrective Powers::NONE,Sweden_29,exercised,Corrective Powers
Corrective Powers::NONE,Spain_1,exercised,Corrective Powers
Corrective Powers::NONE,Sweden_57,exercised,Corrective Powers
Corrective Powers::NONE,Spain_6,exercised,Corrective Powers
Corrective Powers::NONE,Spain_7,exercised,Corrective Powers
Corrective Powers::NONE,Spain_8,exercised,Corrective Powers
Corrective Powers::NONE,Spain_12,exercised,Corrective Powers
Corrective Powers::NONE,Spain_15,exercised,Corrective Powers
Corrective Powers::NONE,Spain_16,exercised,Corrective Powers
Corrective Powers::NONE,Spain_14,exercised,Corrective Powers
Corrective Powers::NONE,Spain_18,exercised,Corrective Powers
Corrective Powers::NONE,Spain_19,exercised,Corrective Powers
Corrective Powers::NONE,Spain_21,exercised,Corrective Powers
Corrective Powers::NONE,Spain_22,exercised,Corrective Powers
Corrective Powers::NONE,Spain_25,exercised,Corrective Powers
Corrective Powers::NONE,Spain_24,exercised,Corrective Powers
Corrective Powers::NONE,Spain_26,exercised,Corrective Powers
Corrective Powers::NONE,Spain_27,exercised,Corrective Powers
Corrective Powers::NONE,Spain_28,exercised,Corrective Powers
Corrective Powers::NONE,Spain_32,exercised,Corrective Powers
Corrective Powers::NONE,Spain_29,exercised,Corrective Powers
Corrective Powers::NONE,Spain_31,exercised,Corrective Powers
Corrective Powers::NONE,Spain_33,exercised,Corrective Powers
Corrective Powers::NONE,Spain_35,exercised,Corrective Powers
Corrective Powers::NONE,Spain_48,exercised,Corrective Powers
Corrective Powers::NONE,Spain_51,exercised,Corrective Powers
Corrective Powers::NONE,Spain_52,exercised,Corrective Powers
Corrective Powers::NONE,Spain_56,exercised,Corrective Powers
Corrective Powers::NONE,Spain_70,exercised,Corrective Powers
Corrective Powers::NONE,Spain_77,exercised,Corrective Powers
Corrective Powers::NONE,Spain_87,exercised,Corrective Powers
Corrective Powers::NONE,Spain_95,exercised,Corrective Powers
Corrective Powers::NONE,Spain_99,exercised,Corrective Powers
Corrective Powers::NONE,Spain_130,exercised,Corrective Powers
Corrective Powers::NONE,Spain_128,exercised,Corrective Powers
Corrective Powers::NONE,Spain_141,exercised,Corrective Powers
Corrective Powers::NONE,Spain_144,exercised,Corrective Powers
Corrective Powers::NONE,Spain_162,exercised,Corrective Powers
Corrective Powers::NONE,Spain_187,exercised,Corrective Powers
Corrective Powers::NONE,Spain_186,exercised,Corrective Powers
