decision_id,country_code,country_status,country_group,country_mapped_from_uk,country_whitelist_ok,dpa_name_raw,dpa_name_canonical,decision_date,decision_date_status,decision_year,decision_quarter,fine_eur,fine_numeric_valid,fine_positive,fine_log1p,fine_outlier_flag,fine_raw,fine_status,turnover_eur,turnover_numeric_valid,turnover_log1p,turnover_outlier_flag,turnover_raw,turnover_status,fine_to_turnover_ratio,isic_code,isic_desc,isic_section,n_principles_discussed,n_principles_violated,n_corrective_measures,severity_measures_present,remedy_only_case,breach_case,q36_text,q36_lang,q36_tokens,q52_text,q52_lang,q52_tokens,q67_text,q67_lang,q67_tokens,q68_text,q68_lang,q68_tokens,schema_echo_flag,schema_echo_fields,q30_discussed_known,q30_discussed_unknown,q30_discussed_status,q30_discussed_exclusivity_conflict,q31_violated_known,q31_violated_unknown,q31_violated_status,q31_violated_exclusivity_conflict,q32_bases_known,q32_bases_unknown,q32_bases_status,q32_bases_exclusivity_conflict,q41_aggrav_known,q41_aggrav_unknown,q41_aggrav_status,q41_aggrav_exclusivity_conflict,q42_mitig_known,q42_mitig_unknown,q42_mitig_status,q42_mitig_exclusivity_conflict,q46_vuln_known,q46_vuln_unknown,q46_vuln_status,q46_vuln_exclusivity_conflict,q47_remedial_known,q47_remedial_unknown,q47_remedial_status,q47_remedial_exclusivity_conflict,q50_other_measures_known,q50_other_measures_unknown,q50_other_measures_status,q50_other_measures_exclusivity_conflict,q53_powers_known,q53_powers_unknown,q53_powers_status,q53_powers_exclusivity_conflict,q54_scopes_known,q54_scopes_unknown,q54_scopes_status,q54_scopes_exclusivity_conflict,q56_rights_discussed_known,q56_rights_discussed_unknown,q56_rights_discussed_status,q56_rights_discussed_exclusivity_conflict,q57_rights_violated_known,q57_rights_violated_unknown,q57_rights_violated_status,q57_rights_violated_exclusivity_conflict,q58_access_issues_known,q58_access_issues_unknown,q58_access_issues_status,q58_access_issues_exclusivity_conflict,q59_adm_issues_known,q59_adm_issues_unknown,q59_adm_issues_status,q59_adm_issues_exclusivity_conflict,q61_dpo_issues_known,q61_dpo_issues_unknown,q61_dpo_issues_status,q61_dpo_issues_exclusivity_conflict,q64_transfer_violations_known,q64_transfer_violations_unknown,q64_transfer_violations_status,q64_transfer_violations_exclusivity_conflict
United Kingdom_23,GB,DISCUSSED,NON_EEA,0,0,Information Commissioner's Office,Information Commissioner's Office,2021-11-15T00:00:00+00:00,DISCUSSED,2021,Q4,500000.000000,1,1,13.122365,0,500000,DISCUSSED,,0,,0,null,DISCUSSED,,8411,General public administration activities,O,1,1,1,1,0,1,The Cabinet Office violated Article 5(1)(f) by failing to ensure appropriate security of personal data and Article 32(1) by lacking appropriate technical and organizational measures for the 2020 New Year Honours List processing.,ENGLISH_LIKELY,33,"The fine was reduced from £600,000 to £500,000 considering the Cabinet Office's cooperation, mitigation actions, and the short duration of the breach, but remained significant due to the serious nature of the security failures and the need for deterrence given the defendant's resources and profile.",ENGLISH_LIKELY,45,NOT_APPLICABLE,ENGLISH_LIKELY,1,"The UK ICO fined the Cabinet Office £500,000 for a data breach where postal addresses of 2020 New Year Honours recipients were published online due to inadequate security measures and human error, citing violations of GDPR Articles 5(1)(f) and 32(1), with the fine reflecting the seriousness, negligence, and need for deterrence despite mitigation efforts.",ENGLISH_LIKELY,54,0,,SECURITY,,DISCUSSED,0,SECURITY,,DISCUSSED,0,,NOT_APPLICABLE,NOT_APPLICABLE,0,"NATURE_GRAVITY_DURATION,INTENT_NEGLIGENCE",,DISCUSSED,0,"MITIGATION_ACTIONS,COOPERATION_WITH_AUTHORITY",,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,"IMMEDIATE_CESSATION,SYSTEM_UPGRADES,POLICY_CHANGES,STAFF_TRAINING,EXTERNAL_AUDIT",,DISCUSSED,0,NONE,,DISCUSSED,0,ADMINISTRATIVE_FINE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,,NOT_APPLICABLE,NOT_APPLICABLE,0,,NOT_APPLICABLE,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
United Kingdom_24,GB,DISCUSSED,NON_EEA,1,0,Information Commissioner's Office,Information Commissioner's Office,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,84,Public administration and defence; compulsory social security,O,3,3,3,1,1,1,"WMP failed to maintain accurate personal data by repeatedly merging records of two individuals with similar identifiers, and failed to implement adequate security measures resulting in unauthorized disclosures and inability to demonstrate compliance.",ENGLISH_LIKELY,33,"No fine imposed due to mitigating factors including cooperation, remedial actions taken, and compensation provided to affected individuals. Reprimand issued with compliance recommendations instead of financial penalty.",ENGLISH_LIKELY,27,,UNKNOWN,0,"West Midlands Police reprimanded for repeatedly merging records of two individuals with same name/DOB since 2020, causing officers to attend wrong addresses/schools and disclose criminal data. Violated accuracy, security, and accountability principles. No fine due to mitigation including compensation, new policies, and training improvements. Compliance orders issued with 6-month update requirement.",ENGLISH_LIKELY,51,0,,"ACCURACY,SECURITY,ACCOUNTABILITY",,DISCUSSED,0,"ACCURACY,SECURITY,ACCOUNTABILITY",,DISCUSSED,0,,NOT_APPLICABLE,NOT_APPLICABLE,0,"NATURE_GRAVITY_DURATION,INTENT_NEGLIGENCE,TECHNICAL_ORGANIZATIONAL_MEASURES",,DISCUSSED,0,"MITIGATION_ACTIONS,COOPERATION_WITH_AUTHORITY",,DISCUSSED,0,,VICTIMS,DISCUSSED,0,"SYSTEM_UPGRADES,POLICY_CHANGES,STAFF_TRAINING,COMPENSATION_TO_SUBJECTS",,DISCUSSED,0,COMPLIANCE_ORDER,,DISCUSSED,0,"REPRIMAND,COMPLY_WITH_DATA_SUBJECT_REQUESTS,BRING_PROCESSING_INTO_COMPLIANCE",,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,"ACCESS,RECTIFICATION,INFORMATION_OBLIGATIONS",,DISCUSSED,0,"ACCESS,RECTIFICATION",,DISCUSSED,0,"INADEQUATE_RESPONSE,SCOPE_LIMITATIONS",,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
United Kingdom_29,GB,DISCUSSED,NON_EEA,1,0,Information Commissioner's Office,Information Commissioner's Office,2024-05-02T00:00:00+00:00,DISCUSSED,2024,Q2,130000.000000,1,1,11.775297,0,130000,DISCUSSED,1508662.000000,1,14.226734,0,1508662,DISCUSSED,0.08616907,J63.12.1,,,2,2,1,1,0,0,"Defendant relied on consent for direct marketing emails but consent was not specific or informed as required by GDPR Article 4(11); consent statements were vague and privacy policies were confusing, failing to clearly identify purposes and controllers.",ENGLISH_LIKELY,37,Fine based on seriousness of sending 107 million emails without valid consent over 12 months; considered defendant's SME status and financial losses but also parent company support; aimed to be proportionate and dissuasive.,ENGLISH_LIKELY,33,EDPB Guidelines on consent under Regulation 2016/679,ENGLISH_LIKELY,7,"UK DPA fined Join the Triboo Ltd £130,000 for sending 107 million direct marketing emails without valid consent over 12 months; consent was not specific or informed due to vague statements and confusing privacy policies; tribunal upheld fine as proportionate considering SME status and lack of harm but serious breach volume.",ENGLISH_LIKELY,51,0,,"LAWFULNESS_FAIRNESS_TRANSPARENCY,PURPOSE_LIMITATION",,DISCUSSED,0,"LAWFULNESS_FAIRNESS_TRANSPARENCY,PURPOSE_LIMITATION",,DISCUSSED,0,CONSENT,,DISCUSSED,0,"NATURE_GRAVITY_DURATION,INTENT_NEGLIGENCE",,DISCUSSED,0,NONE,,DISCUSSED,0,EMPLOYEES,,DISCUSSED,0,POLICY_CHANGES,,DISCUSSED,0,NONE,,DISCUSSED,0,ADMINISTRATIVE_FINE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
United Kingdom_27,GB,DISCUSSED,NON_EEA,1,0,Information Commissioner's Office,Information Commissioner's Office,,NOT_DISCUSSED,,,,0,0,,0,TYPE:150000,DISCUSSED,,0,,0,TYPE:NUMBER,DISCUSSED,,,,,0,0,0,0,0,0,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,1,Q12,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0
United Kingdom_28,GB,DISCUSSED,NON_EEA,0,0,Information Commissioner's Office,Information Commissioner's Office,2025-04-14T00:00:00+00:00,DISCUSSED,2025,Q2,60000.000000,1,1,11.002117,0,60000,DISCUSSED,3486494.000000,1,15.064407,0,3486494,DISCUSSED,0.01720927,6910,Legal activities,M,2,2,1,1,0,1,"DPP infringed Articles 5(1)(f) and 32 UK GDPR by failing to implement appropriate security measures, including auditing accounts and limiting privileges, leading to a cyber incident. The breach involved highly sensitive personal data from legal clients and experts.",ENGLISH_LIKELY,38,"The fine was calculated using a five-step approach, starting at 17% of the statutory maximum adjusted for turnover, resulting in £23,800. It was increased to £60,000 (1.7% of turnover) at Step 5 to ensure it was effective, proportionate, and dissuasive, considering the seriousness and lack of deterrence at the lower amount.",ENGLISH_LIKELY,51,EDPB guidelines not referenced; UK ICO Fining Guidance and NCSC guidance cited.,ENGLISH_LIKELY,12,"UK law firm DPP Law Ltd suffered a cyber attack due to inadequate security measures, including an over-privileged legacy account, leading to exfiltration of sensitive client data. The ICO found infringements of Articles 5(1)(f), 32, and 33 UK GDPR, imposing a £60,000 fine after considering the negligence, data sensitivity, and delayed breach notification.",ENGLISH_LIKELY,53,0,,"SECURITY,ACCOUNTABILITY",,DISCUSSED,0,"SECURITY,ACCOUNTABILITY",,DISCUSSED,0,,NOT_MENTIONED,DISCUSSED,0,"NATURE_GRAVITY_DURATION,INTENT_NEGLIGENCE,DATA_CATEGORIES_AFFECTED",,DISCUSSED,0,COOPERATION_WITH_AUTHORITY,,DISCUSSED,0,"CHILDREN,PATIENTS,EMPLOYEES",,DISCUSSED,0,"IMMEDIATE_CESSATION,SYSTEM_UPGRADES,POLICY_CHANGES,STAFF_TRAINING,DPO_APPOINTMENT",,DISCUSSED,0,NONE,,DISCUSSED,0,ADMINISTRATIVE_FINE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
United Kingdom_22,GB,DISCUSSED,NON_EEA,1,0,Information Commissioner's Office,Information Commissioner's Office,,NOT_DISCUSSED,,,,0,0,,0,TYPE:NUMBER 200000,DISCUSSED,,0,,0,TYPE:NUMBER null,DISCUSSED,,,,,0,0,0,0,0,0,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,1,Q12,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,"INTENT_NEGLIGENCE,MITIGATION_ACTIONS,COOPERATION_WITH_AUTHORITY",,DISCUSSED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0
United Kingdom_30,GB,DISCUSSED,NON_EEA,0,0,Information Commissioner's Office,Information Commissioner's Office,,NOT_DISCUSSED,,,,0,0,,0,TYPE:NUMBER 0,DISCUSSED,,0,,0,TYPE:NUMBER null,DISCUSSED,,,,,0,0,1,1,1,0,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,1,Q12,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,DATA_DELETION_ORDER,,DISCUSSED,0,LIMITATION_PROHIBITION_OF_PROCESSING,,DISCUSSED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0
United Kingdom_32,GB,DISCUSSED,NON_EEA,0,0,Information Commissioner's Office,Information Commissioner's Office,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,66,Activities auxiliary to financial service and insurance activities,K,1,1,0,0,0,1,"Defendant failed to implement appropriate security measures by sending pension benefit statements to incorrect addresses, violating Article 5(1)(f) GDPR security principle.",ENGLISH_LIKELY,21,"No fine imposed as this is a civil court decision on compensation claims, not an administrative fine by a DPA.",ENGLISH_LIKELY,20,None mentioned,ENGLISH_LIKELY,2,"Defendant Equiniti, as pension processor for Sussex Police, sent annual benefit statements to outdated addresses due to database error. ICO investigated but took no action. Over 400 police officers sued for GDPR and misuse of private information claims. High Court dismissed most claims, allowing only 14 where evidence showed letters were opened by third parties.",ENGLISH_LIKELY,55,0,,SECURITY,,DISCUSSED,0,SECURITY,,DISCUSSED,0,,NOT_MENTIONED,DISCUSSED,0,"NATURE_GRAVITY_DURATION,INTENT_NEGLIGENCE,MITIGATION_ACTIONS",,DISCUSSED,0,COOPERATION_WITH_AUTHORITY,,DISCUSSED,0,EMPLOYEES,,DISCUSSED,0,"IMMEDIATE_CESSATION,STAFF_TRAINING",,DISCUSSED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,"ACCESS,RECTIFICATION,ERASURE,INFORMATION_OBLIGATIONS",,DISCUSSED,0,NOT_DETERMINED,,NOT_DETERMINED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NO_ISSUES_FOUND,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
United Kingdom_33,UNCLEAR,DISCUSSED,NON_EEA,0,1,TYPE:STRING,,,NOT_DISCUSSED,,,,0,0,,0,TYPE:0,DISCUSSED,,0,,0,TYPE:null,DISCUSSED,,,,,0,0,0,0,0,0,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,1,Q12;Q2,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0
United Kingdom_31,GB,DISCUSSED,NON_EEA,1,0,Information Commissioner's Office,Information Commissioner's Office,,NOT_DISCUSSED,,,,0,0,,0,TYPE:NUMBER 0,DISCUSSED,,0,,0,TYPE:NUMBER null,DISCUSSED,,,,,4,2,2,0,1,0,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,1,Q12,"PURPOSE_LIMITATION,DATA_MINIMISATION,SECURITY,ACCOUNTABILITY",,DISCUSSED,0,"DATA_MINIMISATION,ACCOUNTABILITY",,DISCUSSED,0,"CONTRACT,LEGAL_OBLIGATION,PUBLIC_TASK,LEGITIMATE_INTERESTS",,DISCUSSED,0,"MITIGATION_ACTIONS,TECHNICAL_ORGANIZATIONAL_MEASURES,DATA_CATEGORIES_AFFECTED",,DISCUSSED,0,,,NOT_MENTIONED,0,,VULNERABLE_IMMIGRANTS,DISCUSSED,0,"POLICY_CHANGES,STAFF_TRAINING",,DISCUSSED,0,,,NOT_MENTIONED,0,"COMPLY_WITH_DATA_SUBJECT_REQUESTS,BRING_PROCESSING_INTO_COMPLIANCE",,DISCUSSED,0,,,NOT_MENTIONED,0,"RECTIFICATION,ERASURE,RESTRICTION_OF_PROCESSING,INFORMATION_OBLIGATIONS",,DISCUSSED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0
United Kingdom_36,UNCLEAR,DISCUSSED,NON_EEA,0,1,NOT_DISCUSSED,NOT_DISCUSSED,,NOT_DISCUSSED,,,,0,0,,0,NOT_DISCUSSED,DISCUSSED,,0,,0,NOT_DISCUSSED,DISCUSSED,,NOT_DISCUSSED,,,0,0,0,0,0,0,NOT_DISCUSSED,ENGLISH_LIKELY,1,NOT_DISCUSSED,ENGLISH_LIKELY,1,NOT_DISCUSSED,ENGLISH_LIKELY,1,NOT_DISCUSSED,ENGLISH_LIKELY,1,0,,,NOT_DISCUSSED,DISCUSSED,0,,NOT_DISCUSSED,DISCUSSED,0,,NOT_DISCUSSED,DISCUSSED,0,,NOT_DISCUSSED,DISCUSSED,0,,NOT_DISCUSSED,DISCUSSED,0,NOT_DISCUSSED,,DISCUSSED,0,,NOT_DISCUSSED,DISCUSSED,0,,NOT_DISCUSSED,DISCUSSED,0,,NOT_DISCUSSED,DISCUSSED,0,,NOT_DISCUSSED,DISCUSSED,0,,NOT_DISCUSSED,DISCUSSED,0,,NOT_DISCUSSED,DISCUSSED,0,,NOT_DISCUSSED,DISCUSSED,0,,NOT_DISCUSSED,DISCUSSED,0,,NOT_DISCUSSED,DISCUSSED,0,,NOT_DISCUSSED,DISCUSSED,0
United Kingdom_34,GB,DISCUSSED,NON_EEA,0,0,Information Commissioner's Office,Information Commissioner's Office,2021-10-18T00:00:00+00:00,DISCUSSED,2021,Q4,10000.000000,1,1,9.210440,0,10000,DISCUSSED,,0,,0,null,DISCUSSED,,S94,,,2,1,1,1,0,1,"HIV Scotland failed to implement appropriate technical and organizational security measures for email systems, violating Article 5(1)(f) integrity and confidentiality principle.",ENGLISH_LIKELY,21,"Fine set at £10,000 considering the serious but negligent nature of the breach, cooperation, mitigation actions, and the organization's non-profit status and financial situation.",ENGLISH_LIKELY,24,,UNKNOWN,0,"HIV Scotland, a charity, breached GDPR by sending an email with 105 recipients using CC instead of BCC, exposing 65 email addresses and inferring HIV status; fined £10,000 for negligent security failures despite cooperation and remediation.",ENGLISH_LIKELY,36,0,,"SECURITY,ACCOUNTABILITY",,DISCUSSED,0,SECURITY,,DISCUSSED,0,,NOT_APPLICABLE,NOT_APPLICABLE,0,"NATURE_GRAVITY_DURATION,INTENT_NEGLIGENCE",,DISCUSSED,0,"MITIGATION_ACTIONS,COOPERATION_WITH_AUTHORITY",,DISCUSSED,0,PATIENTS,,DISCUSSED,0,"IMMEDIATE_CESSATION,SYSTEM_UPGRADES,STAFF_TRAINING",,DISCUSSED,0,NONE,,DISCUSSED,0,ADMINISTRATIVE_FINE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
United Kingdom_37,GB,DISCUSSED,NON_EEA,0,0,The Information Commissioner's Office,The Information Commissioner's Office,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,O84,,,1,1,1,1,1,1,The Electoral Commission failed to ensure appropriate security of personal data under Article 5(1)(f) and Article 32(1)(b) by lacking proper patching regimes and password management policies.,ENGLISH_LIKELY,26,No fine was imposed; a reprimand was issued instead due to remedial actions taken and cooperation with the authority.,ENGLISH_LIKELY,19,,UNKNOWN,0,"UK Electoral Commission breached GDPR security obligations via cyber attack exploiting unpatched Microsoft Exchange vulnerabilities affecting 40M voters' data; received reprimand due to cooperation and remediation efforts including patching, password policies, and MFA implementation.",ENGLISH_LIKELY,34,0,,SECURITY,,DISCUSSED,0,SECURITY,,DISCUSSED,0,,NOT_APPLICABLE,NOT_APPLICABLE,0,NONE,,DISCUSSED,0,"MITIGATION_ACTIONS,COOPERATION_WITH_AUTHORITY",,DISCUSSED,0,NOT_DISCUSSED,,DISCUSSED,0,"SYSTEM_UPGRADES,POLICY_CHANGES,STAFF_TRAINING,EXTERNAL_AUDIT",,DISCUSSED,0,NONE,,DISCUSSED,0,REPRIMAND,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NONE_DISCUSSED,,DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
United Kingdom_35,GB,DISCUSSED,NON_EEA,1,0,Information Commissioner's Office,Information Commissioner's Office,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,P8520,,,1,0,1,1,1,0,"Defendant failed to conduct a DPIA for high-risk biometric data processing and relied on invalid opt-out consent, violating Article 35(1) and consent requirements.",ENGLISH_LIKELY,23,"No fine imposed; reprimand issued due to failure to conduct DPIA and invalid consent, with mitigating factors including remedial actions taken.",ENGLISH_LIKELY,21,ARTICLE 29 - Guidelines on Data Protection Impact Assessment (DPIA) (wp248rev.01),ENGLISH_LIKELY,11,"School used facial recognition for cashless catering without prior DPIA and relied on invalid opt-out consent; reprimanded for Article 35(1) violation, with remedial steps noted.",ENGLISH_LIKELY,25,0,,NONE_DISCUSSED,,NONE_DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,CONSENT,,DISCUSSED,0,"NATURE_GRAVITY_DURATION,INTENT_NEGLIGENCE",,DISCUSSED,0,MITIGATION_ACTIONS,,DISCUSSED,0,CHILDREN,,DISCUSSED,0,"IMMEDIATE_CESSATION,SYSTEM_UPGRADES,POLICY_CHANGES,STAFF_TRAINING,DPO_APPOINTMENT",,DISCUSSED,0,NONE,,DISCUSSED,0,REPRIMAND,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,INADEQUATE_INVOLVEMENT,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
United Kingdom_39,GB,DISCUSSED,NON_EEA,1,0,Information Commissioner's Office,Information Commissioner's Office,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,6910,Legal activities,M,1,1,1,1,1,1,"Violations of Article 32 security requirements found due to lack of MFA and inadequate organizational measures for cloud server protection, leading to data breach exposing sensitive criminal and special category data.",ENGLISH_LIKELY,31,"No fine imposed due to remedial actions taken (MFA implementation, contract reviews, system upgrades) and consideration of breach circumstances, though security failures were significant aggravating factors.",ENGLISH_LIKELY,26,,UNKNOWN,0,"UK law firm breached Article 32 security requirements when external threat actor accessed cloud server via compromised credentials, exposing 8,234 subjects' sensitive criminal/special category data. ICO issued reprimand due to lack of MFA and inadequate organizational measures, but no fine imposed considering remedial actions taken.",ENGLISH_LIKELY,45,0,,SECURITY,,DISCUSSED,0,SECURITY,,DISCUSSED,0,,NOT_DISCUSSED,DISCUSSED,0,NATURE_GRAVITY_DURATION,,DISCUSSED,0,MITIGATION_ACTIONS,,DISCUSSED,0,"CHILDREN,PATIENTS",,DISCUSSED,0,"SYSTEM_UPGRADES,POLICY_CHANGES",,DISCUSSED,0,NONE,,DISCUSSED,0,REPRIMAND,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NONE_DISCUSSED,,DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
United Kingdom_45,GB,DISCUSSED,NON_EEA,0,0,Information Commissioner's Office,Information Commissioner's Office,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,O,Public administration and defence; compulsory social security,O,1,0,3,1,1,0,"The Council failed to respond to 251 out of 511 subject access requests within statutory deadlines, violating Articles 12(3), 15(1), and 15(3) of the UK GDPR.",ENGLISH_LIKELY,26,No fine imposed due to mitigating factors including COVID-19 impact and remedial steps taken; reprimand issued with compliance order requiring improvement within six months.,ENGLISH_LIKELY,24,,UNKNOWN,0,"Norfolk County Council failed to respond to 251 of 511 subject access requests within statutory deadlines over one year; ICO issued reprimand due to COVID-19 mitigating factors and remedial actions, requiring compliance improvements within six months.",ENGLISH_LIKELY,36,0,,NONE_DISCUSSED,,NONE_DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,NONE_DISCUSSED,,DISCUSSED,0,NATURE_GRAVITY_DURATION,,DISCUSSED,0,"MITIGATION_ACTIONS,COOPERATION_WITH_AUTHORITY",,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,STAFF_TRAINING,,DISCUSSED,0,COMPLIANCE_ORDER,,DISCUSSED,0,"REPRIMAND,COMPLY_WITH_DATA_SUBJECT_REQUESTS,BRING_PROCESSING_INTO_COMPLIANCE",,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,ACCESS,,DISCUSSED,0,ACCESS,,DISCUSSED,0,EXCESSIVE_DELAY,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
