startNodeId,endNodeId,type,decision_date,fine_amount
dpa_President_of_the_Personal_Data_Protection_Office,decision_Poland_26,DECIDED,,1527855.0
dpa_President_of_the_Office_for_Personal_Data_Protection,decision_Poland_28,DECIDED,,0.0
dpa_President_of_the_Personal_Data_Protection_Office_(UODO),decision_Poland_30,DECIDED,,16932657.0
dpa_President_of_the_Personal_Data_Protection_Office_(UODO),decision_Poland_25,DECIDED,,4911732.0
dpa_President_of_the_Personal_Data_Protection_Office,decision_Poland_34,DECIDED,2021-06-21 00:00:00+00:00,159176.0
dpa_President_of_the_Office_for_Personal_Data_Protection,decision_Poland_38,DECIDED,,29684.04
dpa_President_of_the_Personal_Data_Protection_Office_(UODO),decision_Poland_36,DECIDED,2020-12-09 00:00:00+00:00,20000.0
dpa_President_of_the_Office_for_Personal_Data_Protection,decision_Poland_37,DECIDED,,25000.0
dpa_STRING_President_of_the_Personal_Data_Protection_Office,decision_Poland_35,DECIDED,,1145891.0
dpa_President_of_the_Personal_Data_Protection_Office,decision_Poland_39,DECIDED,2021-01-11 00:00:00+00:00,136437.0
dpa_President_of_the_Personal_Data_Protection_Office_(UODO),decision_Poland_33,DECIDED,,100000.0
dpa_President_of_the_Personal_Data_Protection_Office_(UODO),decision_Poland_40,DECIDED,2022-11-02 00:00:00+00:00,8000.0
dpa_President_of_the_Personal_Data_Protection_Office,decision_Poland_43,DECIDED,2021-10-14 00:00:00+00:00,80000.0
dpa_President_of_the_Personal_Data_Protection_Office_(UODO),decision_Poland_41,DECIDED,2021-06-30 00:00:00+00:00,13644.0
dpa_President_of_the_Office_for_Personal_Data_Protection_(UODO),decision_Poland_42,DECIDED,,30000.0
dpa_President_of_the_Office_for_Personal_Data_Protection_(UODO),decision_Poland_46,DECIDED,2022-09-07 00:00:00+00:00,2500.0
dpa_President_of_the_Office_for_Personal_Data_Protection,decision_Poland_44,DECIDED,,10000.0
dpa_President_of_the_Personal_Data_Protection_Office,decision_Poland_47,DECIDED,,238345.0
dpa_President_of_the_Office_for_Personal_Data_Protection,decision_Poland_48,DECIDED,,1556.0
dpa_President_of_the_Personal_Data_Protection_Office,decision_Poland_45,DECIDED,,
dpa_President_of_the_Personal_Data_Protection_Office_(UODO),decision_Poland_51,DECIDED,,85000.0
dpa_President_of_the_Personal_Data_Protection_Office,decision_Poland_49,DECIDED,,23580.0
dpa_President_of_the_Personal_Data_Protection_Office,decision_Poland_53,DECIDED,,10000.0
dpa_President_of_the_Office_for_Personal_Data_Protection,decision_Poland_50,DECIDED,2022-01-19 00:00:00+00:00,545748.0
dpa_President_of_the_Personal_Data_Protection_Office,decision_Poland_52,DECIDED,2022-07-06 00:00:00+00:00,10000.0
dpa_President_of_the_Personal_Data_Protection_Office,decision_Poland_54,DECIDED,,11790.0
dpa_President_of_the_Office_for_Personal_Data_Protection,decision_Poland_55,DECIDED,,51876.0
dpa_President_of_the_Personal_Data_Protection_Office,decision_Poland_57,DECIDED,,33012.0
dpa_President_of_the_Personal_Data_Protection_Office_(UODO),decision_Poland_56,DECIDED,,1440549.0
dpa_President_of_the_Office_for_Personal_Data_Protection,decision_Poland_59,DECIDED,2024-08-05 00:00:00+00:00,0.0
dpa_President_of_the_Office_for_Personal_Data_Protection,decision_Poland_58,DECIDED,,
dpa_President_of_the_Personal_Data_Protection_Office,decision_Poland_60,DECIDED,2020-08-21 00:00:00+00:00,50000.0
dpa_President_of_the_Office_for_Personal_Data_Protection,decision_Poland_62,DECIDED,,47000.0
dpa_President_of_the_Office_for_Personal_Data_Protection_(UODO),decision_Poland_63,DECIDED,,0.0
dpa_President_of_the_Office_for_Personal_Data_Protection,decision_Poland_61,DECIDED,,660000.0
dpa_President_of_the_Office_for_Personal_Data_Protection,decision_Poland_64,DECIDED,,40000.0
dpa_President_of_the_Office_for_Personal_Data_Protection,decision_Poland_65,DECIDED,,20000.0
dpa_Datatilsynet,decision_Norway_4,DECIDED,2019-03-18 00:00:00+00:00,1600000.0
dpa_Privacy_Board,decision_Norway_3,DECIDED,2020-09-16 00:00:00+00:00,0.0
dpa_Datatilsynet,decision_Norway_5,DECIDED,2019-11-10 00:00:00+00:00,1200000.0
dpa_Norwegian_Data_Protection_Authority,decision_Norway_1,DECIDED,2023-02-06 00:00:00+00:00,10000000.0
dpa_Datatilsynet,decision_Norway_6,DECIDED,2021-06-07 00:00:00+00:00,1000000.0
dpa_Datatilsynet,decision_Norway_7,DECIDED,,0.0
dpa_NOT_DISCUSSED,decision_Norway_8,DECIDED,,
dpa_Datatilsynet,decision_Norway_9,DECIDED,2021-03-15 00:00:00+00:00,100000.0
dpa_Datatilsynet,decision_Norway_11,DECIDED,,150000.0
dpa_Norwegian_Data_Protection_Authority,decision_Norway_10,DECIDED,,250000.0
dpa_Datatilsynet,decision_Norway_13,DECIDED,2021-09-27 00:00:00+00:00,5000000.0
dpa_Norwegian_Data_Protection_Authority,decision_Norway_14,DECIDED,,0.0
dpa_Datatilsynet,decision_Norway_15,DECIDED,2023-01-09 00:00:00+00:00,0.0
dpa_The_Norwegian_Data_Protection_Authority,decision_Norway_16,DECIDED,2021-10-05 00:00:00+00:00,3500.0
dpa_Datatilsynet,decision_Norway_17,DECIDED,2020-12-22 00:00:00+00:00,400000.0
dpa_Norwegian_Data_Protection_Authority,decision_Norway_18,DECIDED,2024-10-28 00:00:00+00:00,0.0
dpa_Datatilsynet,decision_Norway_21,DECIDED,2020-08-21 00:00:00+00:00,0.0
dpa_Datatilsynet,decision_Norway_20,DECIDED,2021-09-20 00:00:00+00:00,750000.0
dpa_Personvernnemnda_(Privacy_Board),decision_Norway_23,DECIDED,,
dpa_Datatilsynet,decision_Norway_22,DECIDED,,0.0
dpa_Datatilsynet,decision_Norway_25,DECIDED,2021-11-24 00:00:00+00:00,1000000.0
dpa_Datatilsynet,decision_Norway_24,DECIDED,2021-09-20 00:00:00+00:00,400000.0
dpa_The_Norwegian_Data_Protection_Authority,decision_Norway_29,DECIDED,,200000.0
dpa_Norwegian_Data_Protection_Authority,decision_Norway_27,DECIDED,,250000.0
dpa_Datatilsynet,decision_Norway_26,DECIDED,,75000.0
dpa_Norwegian_Data_Protection_Authority,decision_Norway_30,DECIDED,,
dpa_The_Norwegian_Data_Protection_Authority,decision_Norway_33,DECIDED,,300000.0
dpa_Datatilsynet,decision_Norway_34,DECIDED,,100000000.0
dpa_Datatilsynet,decision_Norway_28,DECIDED,,0.0
dpa_Norwegian_Data_Inspectorate,decision_Norway_36,DECIDED,,0.0
dpa_Datatilsynet,decision_Norway_37,DECIDED,2023-01-09 00:00:00+00:00,0.0
dpa_Datatilsynet,decision_Norway_38,DECIDED,2021-03-15 00:00:00+00:00,50000.0
dpa_Norwegian_Data_Protection_Authority,decision_Norway_41,DECIDED,,400000.0
dpa_The_Data_Inspectorate,decision_Norway_39,DECIDED,,200000.0
dpa_Norwegian_Data_Inspectorate,decision_Norway_43,DECIDED,,
dpa_Datatilsynet,decision_Norway_42,DECIDED,,500000.0
dpa_Datatilsynet,decision_Norway_44,DECIDED,,100000.0
dpa_Datatilsynet,decision_Norway_40,DECIDED,,500000.0
dpa_Datatilsynet,decision_Norway_46,DECIDED,2020-10-22 00:00:00+00:00,750000.0
dpa_Datatilsynet,decision_Norway_45,DECIDED,,150000.0
dpa_Datatilsynet,decision_Norway_48,DECIDED,2021-09-21 00:00:00+00:00,125000.0
dpa_Datatilsynet,decision_Norway_50,DECIDED,,0.0
dpa_Datatilsynet,decision_Norway_51,DECIDED,2022-05-16 00:00:00+00:00,150000.0
dpa_Datatilsynet,decision_Norway_53,DECIDED,2021-08-26 00:00:00+00:00,0.0
dpa_Norwegian_Data_Protection_Authority,decision_Norway_47,DECIDED,,
dpa_Datatilsynet,decision_Norway_49,DECIDED,,40000.0
dpa_Datatilsynet,decision_Norway_52,DECIDED,,5000000.0
dpa_Datatilsynet,decision_Norway_54,DECIDED,2022-03-04 00:00:00+00:00,200000.0
dpa_Datatilsynet,decision_Norway_56,DECIDED,,0.0
dpa_Datatilsynet,decision_Norway_60,DECIDED,,5000000.0
dpa_STRING,decision_Norway_62,DECIDED,,
dpa_Datatilsynet,decision_Norway_55,DECIDED,,
dpa_Privacy_Board,decision_Norway_58,DECIDED,2021-06-22 00:00:00+00:00,0.0
dpa_STRING,decision_Norway_61,DECIDED,,
dpa_Datatilsynet,decision_Norway_59,DECIDED,,400000.0
dpa_Datatilsynet,decision_Norway_57,DECIDED,,200000.0
dpa_Norwegian_Data_Protection_Authority,decision_Norway_64,DECIDED,,0.0
dpa_Datatilsynet,decision_Norway_63,DECIDED,,200000.0
dpa_Estonian_Data_Protection_Inspectorate,decision_Norway_66,DECIDED,,0.0
dpa_Norwegian_Data_Protection_Authority,decision_Norway_68,DECIDED,,
dpa_Datatilsynet,decision_Norway_65,DECIDED,2022-02-01 00:00:00+00:00,50000.0
dpa_Datatilsynet,decision_Norway_67,DECIDED,2023-03-08 00:00:00+00:00,2500000.0
dpa_Norwegian_Data_Protection_Authority,decision_Norway_69,DECIDED,2023-07-14 00:00:00+00:00,0.0
dpa_Datatilsynet,decision_Norway_70,DECIDED,,
dpa_Datatilsynet,decision_Norway_71,DECIDED,2025-03-10 00:00:00+00:00,4000000.0
dpa_Datatilsynet,decision_Norway_72,DECIDED,2023-04-26 00:00:00+00:00,0.0
dpa_NOT_DISCUSSED,decision_Norway_73,DECIDED,,
dpa_Norwegian_Data_Protection_Authority,decision_Norway_74,DECIDED,2023-11-27 00:00:00+00:00,20000000.0
dpa_Norwegian_Data_Protection_Authority,decision_Norway_76,DECIDED,2024-08-30 00:00:00+00:00,0.0
dpa_Oslo_District_Court,decision_Norway_77,DECIDED,2023-09-06 00:00:00+00:00,0.0
dpa_Norwegian_Data_Protection_Authority,decision_Norway_75,DECIDED,,0.0
dpa_Norwegian_Privacy_Board,decision_Norway_79,DECIDED,,0.0
dpa_Datatilsynet,decision_Norway_78,DECIDED,,150000.0
dpa_Privacy_Board,decision_Norway_81,DECIDED,2020-09-07 00:00:00+00:00,0.0
dpa_Norwegian_Privacy_Board,decision_Norway_80,DECIDED,2023-04-25 00:00:00+00:00,0.0
dpa_The_Privacy_Board,decision_Norway_82,DECIDED,2021-06-22 00:00:00+00:00,250000.0
dpa_The_Norwegian_Privacy_Board,decision_Norway_83,DECIDED,,0.0
dpa_Dutch_Data_Protection_Authority,decision_Netherlands_3,DECIDED,2021-07-22 00:00:00+00:00,750000.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_1,DECIDED,2021-02-04 00:00:00+00:00,12000.0
dpa_NOT_DISCUSSED,decision_Netherlands_6,DECIDED,,
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_4,DECIDED,,475000.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_5,DECIDED,,525000.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_2,DECIDED,,3700000.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_7,DECIDED,2022-01-14 00:00:00+00:00,525000.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_8,DECIDED,2020-06-16 00:00:00+00:00,7500.0
dpa_Autoriteit_Persoonsgegevens_(AP),decision_Netherlands_9,DECIDED,,150000.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_11,DECIDED,,565000.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_10,DECIDED,,400000.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_12,DECIDED,2020-03-24 00:00:00+00:00,15000.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_13,DECIDED,2021-11-25 00:00:00+00:00,2750000.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_14,DECIDED,,440000.0
dpa_Autoriteit_Persoonsgege,decision_Netherlands_15,DECIDED,,725000.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_16,DECIDED,2021-05-31 00:00:00+00:00,450000.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_22,DECIDED,2019-06-18 00:00:00+00:00,460000.0
dpa_Dutch_Data_Protection_Authority,decision_Netherlands_17,DECIDED,,
dpa_Rechtbank_Zeeland-West-Brabant,decision_Netherlands_19,DECIDED,2022-11-30 00:00:00+00:00,0.0
dpa_Dutch_Data_Protection_Authority,decision_Netherlands_21,DECIDED,2020-06-16 00:00:00+00:00,7500.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_23,DECIDED,2023-12-18 00:00:00+00:00,150000.0
dpa_Dutch_Data_Protection_Authority,decision_Netherlands_20,DECIDED,,15000.0
dpa_Dutch_Data_Protection_Authority,decision_Netherlands_25,DECIDED,,
dpa_Dutch_Data_Protection_Authority,decision_Netherlands_24,DECIDED,2019-12-04 00:00:00+00:00,725000.0
dpa_Dutch_Data_Protection_Authority,decision_Netherlands_26,DECIDED,2019-12-20 00:00:00+00:00,525000.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_28,DECIDED,,0.0
dpa_Dutch_Data_Protection_Authority,decision_Netherlands_27,DECIDED,2021-03-11 00:00:00+00:00,600000.0
dpa_Dutch_Data_Protection_Authority,decision_Netherlands_30,DECIDED,2023-12-18 00:00:00+00:00,150000.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_29,DECIDED,2023-12-11 00:00:00+00:00,10000000.0
dpa_Personal_Data_Authority,decision_Netherlands_31,DECIDED,,4750000.0
dpa_Dutch_Data_Protection_Authority,decision_Netherlands_32,DECIDED,2024-08-20 00:00:00+00:00,0.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_34,DECIDED,2024-05-02 00:00:00+00:00,600000.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_33,DECIDED,,
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_37,DECIDED,,
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_35,DECIDED,2018-07-31 00:00:00+00:00,0.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_36,DECIDED,,0.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_38,DECIDED,2023-05-22 00:00:00+00:00,0.0
dpa_Information_and_Data_Protection_Commissioner,decision_Malta_1,DECIDED,2024-01-15 00:00:00+00:00,0.0
dpa_Commissioner_for_Information_and_Data_Protection,decision_Malta_5,DECIDED,,0.0
dpa_Autoriteit_Persoonsgegevens,decision_Netherlands_39,DECIDED,2023-11-02 00:00:00+00:00,30000.0
dpa_Information_and_Data_Protection_Commissioner,decision_Malta_11,DECIDED,,0.0
dpa_Office_of_the_Information_and_Data_Protection_Commissioner,decision_Malta_7,DECIDED,,65000.0
dpa_STRING,decision_Malta_10,DECIDED,,
dpa_Information_and_Data_Protection_Commissioner,decision_Malta_9,DECIDED,,0.0
dpa_The_Commissioner,decision_Malta_12,DECIDED,,20000.0
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_1,DECIDED,,0.0
dpa_Information_and_Data_Protection_Commissioner,decision_Malta_13,DECIDED,,8000.0
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_3,DECIDED,,2500.0
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_4,DECIDED,,2800.0
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_7,DECIDED,,
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_5,DECIDED,2023-09-21 00:00:00+00:00,2500.0
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_8,DECIDED,,
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_9,DECIDED,,
dpa_STRING,decision_Luxembourg_13,DECIDED,,
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_10,DECIDED,,7600.0
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_12,DECIDED,,5300.0
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_11,DECIDED,2022-12-13 00:00:00+00:00,2100.0
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_14,DECIDED,2021-10-15 00:00:00+00:00,18000.0
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_15,DECIDED,,
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_16,DECIDED,,
dpa_STRING,decision_Luxembourg_17,DECIDED,,
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_21,DECIDED,,1000.0
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_20,DECIDED,,0.0
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_18,DECIDED,2021-12-01 00:00:00+00:00,6800.0
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_25,DECIDED,,0.0
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_23,DECIDED,2021-06-29 00:00:00+00:00,12500.0
dpa_State_Data_Protection_Inspectorate,decision_Lithuania_2,DECIDED,,15000.0
dpa_National_Commission_for_Data_Protection_(CNPD),decision_Luxembourg_24,DECIDED,,
dpa_National_Commission_for_Data_Protection,decision_Luxembourg_22,DECIDED,2021-05-31 00:00:00+00:00,18000.0
dpa_State_Data_Protection_Inspectorate_(SDPI),decision_Lithuania_4,DECIDED,,15000.0
dpa_Valstybinė_duomenų_apsaugos_inspekcija_(VDAI),decision_Lithuania_7,DECIDED,,2000.0
dpa_State_Data_Protection_Inspectorate,decision_Lithuania_9,DECIDED,,0.0
dpa_State_Data_Protection_Inspectorate,decision_Lithuania_3,DECIDED,,12000.0
dpa_State_Data_Protection_Inspectorate,decision_Lithuania_10,DECIDED,,20000.0
dpa_State_Data_Protection_Inspectorate,decision_Lithuania_8,DECIDED,,0.0
dpa_State_Data_Protection_Inspectorate,decision_Lithuania_11,DECIDED,,
dpa_State_Data_Protection_Inspectorate,decision_Lithuania_12,DECIDED,,2385276.0
dpa_Data_State_Inspectorate,decision_Latvia_3,DECIDED,,6250.0
dpa_Data_State_Inspectorate,decision_Latvia_1,DECIDED,2024-02-02 00:00:00+00:00,1000.0
dpa_Data_State_Inspections,decision_Latvia_6,DECIDED,,1000.0
dpa_Data_State_Inspection,decision_Latvia_4,DECIDED,2023-01-01 00:00:00+00:00,0.0
dpa_State_Data_Inspectorate,decision_Latvia_9,DECIDED,,1200000.0
dpa_Data_State_Inspectorate,decision_Latvia_12,DECIDED,,15000.0
dpa_Data_State_Inspectorate,decision_Latvia_10,DECIDED,,17495.0
dpa_Data_State_Inspectorate,decision_Latvia_11,DECIDED,2024-01-29 00:00:00+00:00,0.0
dpa_Data_State_Inspections,decision_Latvia_13,DECIDED,,1000.0
dpa_State_Data_Inspectorate,decision_Latvia_14,DECIDED,2020-11-23 00:00:00+00:00,65000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_1,DECIDED,2024-02-22 00:00:00+00:00,90000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_3,DECIDED,2020-01-23 00:00:00+00:00,30000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_4,DECIDED,,30000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_9,DECIDED,2020-03-19 00:00:00+00:00,0.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_2,DECIDED,2020-01-15 00:00:00+00:00,27802946.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_12,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_14,DECIDED,2020-06-10 00:00:00+00:00,600000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_17,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_13,DECIDED,2020-03-05 00:00:00+00:00,3000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_16,DECIDED,2020-07-09 00:00:00+00:00,800000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_18,DECIDED,,4000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_15,DECIDED,,16729600.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_21,DECIDED,,5000.0
dpa_Garante_per_la_Protezione_dei_Dati_Personali,decision_Italy_20,DECIDED,,2000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_22,DECIDED,2020-07-02 00:00:00+00:00,1000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_24,DECIDED,2020-07-29 00:00:00+00:00,0.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_25,DECIDED,2020-07-09 00:00:00+00:00,2000.0
dpa_Guarantor_for_the_Protection_of_Personal_Data,decision_Italy_29,DECIDED,2020-09-03 00:00:00+00:00,2000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_31,DECIDED,2020-11-26 00:00:00+00:00,20000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_26,DECIDED,2020-03-26 00:00:00+00:00,10000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_27,DECIDED,,2000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_28,DECIDED,,80000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_32,DECIDED,,10000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_34,DECIDED,2021-01-22 00:00:00+00:00,0.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_37,DECIDED,2021-01-14 00:00:00+00:00,8000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_36,DECIDED,2020-12-17 00:00:00+00:00,100000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_38,DECIDED,,0.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_40,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_43,DECIDED,,75000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_42,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_46,DECIDED,2021-03-25 00:00:00+00:00,0.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_48,DECIDED,2021-04-23 00:00:00+00:00,0.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_45,DECIDED,,4501868.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_49,DECIDED,,0.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_50,DECIDED,2021-06-03 00:00:00+00:00,0.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_47,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_51,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_53,DECIDED,,50000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_54,DECIDED,,2600000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_56,DECIDED,,120000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_57,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_59,DECIDED,2021-06-10 00:00:00+00:00,20000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_55,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_61,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_58,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_60,DECIDED,2021-07-22 00:00:00+00:00,2500000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_62,DECIDED,2021-07-22 00:00:00+00:00,800000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_63,DECIDED,2021-09-16 00:00:00+00:00,200000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_64,DECIDED,,5000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_65,DECIDED,2021-09-16 00:00:00+00:00,3296326.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_67,DECIDED,,400000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_68,DECIDED,2022-01-13 00:00:00+00:00,4000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_69,DECIDED,2022-01-27 00:00:00+00:00,2000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_70,DECIDED,2022-01-27 00:00:00+00:00,40000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_66,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_71,DECIDED,2022-01-27 00:00:00+00:00,0.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_72,DECIDED,,10000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_73,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_74,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_76,DECIDED,2022-02-10 00:00:00+00:00,5000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_75,DECIDED,2022-02-10 00:00:00+00:00,3500.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_77,DECIDED,,5000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_79,DECIDED,2022-03-10 00:00:00+00:00,8000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_78,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_81,DECIDED,2022-04-07 00:00:00+00:00,40000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_80,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_82,DECIDED,,50000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_84,DECIDED,2022-04-28 00:00:00+00:00,1000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_86,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_87,DECIDED,2022-04-28 00:00:00+00:00,70000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_90,DECIDED,2022-06-09 00:00:00+00:00,0.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_92,DECIDED,2022-06-09 00:00:00+00:00,0.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_89,DECIDED,2022-05-26 00:00:00+00:00,50000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_91,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_88,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_93,DECIDED,,
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_94,DECIDED,2022-06-30 00:00:00+00:00,0.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_96,DECIDED,2022-06-16 00:00:00+00:00,20000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_97,DECIDED,2022-06-30 00:00:00+00:00,5000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_99,DECIDED,,4000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_98,DECIDED,2022-08-05 00:00:00+00:00,20000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_95,DECIDED,2022-06-09 00:00:00+00:00,26000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_100,DECIDED,2022-09-15 00:00:00+00:00,3000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_101,DECIDED,,2000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_102,DECIDED,2022-09-15 00:00:00+00:00,2000.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_106,DECIDED,2022-09-15 00:00:00+00:00,0.0
dpa_Garante_per_la_protezione_dei_dati_personali,decision_Italy_105,DECIDED,2022-08-05 00:00:00+00:00,1000.0
