nodeId,decision_id,type,year,fine_eur,breach_case
decision_Ireland_12,Ireland_12,Decision,,,0
decision_Ireland_16,Ireland_16,Decision,,0.0,1
decision_Ireland_18,Ireland_18,Decision,,,0
decision_Ireland_14,Ireland_14,Decision,,,0
decision_Ireland_15,Ireland_15,Decision,,,0
decision_Ireland_17,Ireland_17,Decision,,,0
decision_Ireland_8,Ireland_8,Decision,,,0
decision_Ireland_19,Ireland_19,Decision,2024.0,0.0,0
decision_Ireland_9,Ireland_9,Decision,,,0
decision_Ireland_20,Ireland_20,Decision,,0.0,0
decision_Ireland_22,Ireland_22,Decision,,0.0,0
decision_Ireland_24,Ireland_24,Decision,,0.0,0
decision_Ireland_23,Ireland_23,Decision,,,0
decision_Ireland_26,Ireland_26,Decision,,,0
decision_Ireland_21,Ireland_21,Decision,,0.0,0
decision_Ireland_25,Ireland_25,Decision,,,0
decision_Ireland_28,Ireland_28,Decision,,0.0,0
decision_Ireland_27,Ireland_27,Decision,,,0
decision_Ireland_29,Ireland_29,Decision,,,0
decision_Ireland_31,Ireland_31,Decision,,,0
decision_Ireland_33,Ireland_33,Decision,,,0
decision_Ireland_36,Ireland_36,Decision,,,0
decision_Ireland_34,Ireland_34,Decision,,0.0,0
decision_Ireland_32,Ireland_32,Decision,,,0
decision_Ireland_35,Ireland_35,Decision,2024.0,0.0,0
decision_Ireland_37,Ireland_37,Decision,,,0
decision_Ireland_38,Ireland_38,Decision,2024.0,251000000.0,1
decision_Ireland_41,Ireland_41,Decision,,0.0,0
decision_Ireland_39,Ireland_39,Decision,,,0
decision_Ireland_43,Ireland_43,Decision,,,0
decision_Ireland_40,Ireland_40,Decision,,0.0,0
decision_Ireland_44,Ireland_44,Decision,2025.0,530000000.0,0
decision_Ireland_42,Ireland_42,Decision,2022.0,17000000.0,1
decision_Ireland_46,Ireland_46,Decision,,225000000.0,0
decision_Ireland_30,Ireland_30,Decision,,,0
decision_Iceland_1,Iceland_1,Decision,2020.0,0.0,0
decision_Iceland_2,Iceland_2,Decision,2020.0,0.0,0
decision_Iceland_3,Iceland_3,Decision,2020.0,8500.0,1
decision_Iceland_5,Iceland_5,Decision,2020.0,3000000.0,1
decision_Iceland_4,Iceland_4,Decision,,,0
decision_Iceland_7,Iceland_7,Decision,2021.0,0.0,0
decision_Iceland_6,Iceland_6,Decision,,,0
decision_Iceland_9,Iceland_9,Decision,,0.0,0
decision_Iceland_8,Iceland_8,Decision,,0.0,0
decision_Iceland_10,Iceland_10,Decision,2020.0,0.0,0
decision_Ireland_45,Ireland_45,Decision,,,0
decision_Iceland_13,Iceland_13,Decision,2020.0,0.0,0
decision_Iceland_12,Iceland_12,Decision,2020.0,0.0,0
decision_Iceland_14,Iceland_14,Decision,2020.0,0.0,0
decision_Iceland_16,Iceland_16,Decision,2021.0,0.0,0
decision_Iceland_11,Iceland_11,Decision,,,0
decision_Iceland_17,Iceland_17,Decision,,,0
decision_Iceland_18,Iceland_18,Decision,,,0
decision_Iceland_15,Iceland_15,Decision,,,0
decision_Iceland_21,Iceland_21,Decision,2021.0,0.0,0
decision_Iceland_20,Iceland_20,Decision,2021.0,0.0,0
decision_Iceland_19,Iceland_19,Decision,,,0
decision_Iceland_23,Iceland_23,Decision,2020.0,0.0,0
decision_Iceland_22,Iceland_22,Decision,,,0
decision_Iceland_27,Iceland_27,Decision,,,0
decision_Iceland_26,Iceland_26,Decision,2020.0,0.0,0
decision_Iceland_24,Iceland_24,Decision,,,0
decision_Iceland_29,Iceland_29,Decision,2020.0,0.0,0
decision_Iceland_28,Iceland_28,Decision,,0.0,0
decision_Iceland_25,Iceland_25,Decision,,0.0,0
decision_Iceland_31,Iceland_31,Decision,2021.0,0.0,0
decision_Iceland_32,Iceland_32,Decision,,0.0,0
decision_Iceland_30,Iceland_30,Decision,,0.0,0
decision_Iceland_34,Iceland_34,Decision,2021.0,0.0,0
decision_Iceland_33,Iceland_33,Decision,,,0
decision_Iceland_36,Iceland_36,Decision,2021.0,0.0,0
decision_Iceland_35,Iceland_35,Decision,,0.0,0
decision_Iceland_37,Iceland_37,Decision,2020.0,0.0,0
decision_Iceland_38,Iceland_38,Decision,,0.0,0
decision_Iceland_44,Iceland_44,Decision,2021.0,0.0,0
decision_Iceland_39,Iceland_39,Decision,,0.0,0
decision_Iceland_43,Iceland_43,Decision,2021.0,0.0,0
decision_Iceland_40,Iceland_40,Decision,,,0
decision_Iceland_41,Iceland_41,Decision,2021.0,0.0,0
decision_Iceland_42,Iceland_42,Decision,,3500000.0,0
decision_Iceland_46,Iceland_46,Decision,2021.0,0.0,0
decision_Iceland_45,Iceland_45,Decision,,1000000.0,0
decision_Iceland_48,Iceland_48,Decision,2021.0,0.0,0
decision_Iceland_50,Iceland_50,Decision,2021.0,0.0,0
decision_Iceland_47,Iceland_47,Decision,,0.0,0
decision_Iceland_51,Iceland_51,Decision,2021.0,0.0,0
decision_Iceland_49,Iceland_49,Decision,2022.0,0.0,1
decision_Iceland_52,Iceland_52,Decision,2022.0,0.0,0
decision_Iceland_53,Iceland_53,Decision,2022.0,0.0,0
decision_Iceland_57,Iceland_57,Decision,,0.0,0
decision_Iceland_58,Iceland_58,Decision,,0.0,0
decision_Iceland_54,Iceland_54,Decision,2021.0,7500000.0,0
decision_Iceland_59,Iceland_59,Decision,,0.0,0
decision_Iceland_55,Iceland_55,Decision,,0.0,0
decision_Iceland_56,Iceland_56,Decision,,0.0,0
decision_Iceland_60,Iceland_60,Decision,,,0
decision_Iceland_62,Iceland_62,Decision,2022.0,0.0,0
decision_Iceland_63,Iceland_63,Decision,2022.0,0.0,0
decision_Iceland_61,Iceland_61,Decision,,,0
decision_Iceland_64,Iceland_64,Decision,,0.0,0
decision_Iceland_67,Iceland_67,Decision,2022.0,0.0,0
decision_Iceland_68,Iceland_68,Decision,2022.0,0.0,0
decision_Iceland_65,Iceland_65,Decision,,,0
decision_Iceland_66,Iceland_66,Decision,,,0
decision_Iceland_69,Iceland_69,Decision,2022.0,0.0,0
decision_Iceland_71,Iceland_71,Decision,2022.0,0.0,0
decision_Iceland_70,Iceland_70,Decision,,,0
decision_Iceland_74,Iceland_74,Decision,2022.0,0.0,0
decision_Iceland_76,Iceland_76,Decision,2021.0,0.0,0
decision_Iceland_75,Iceland_75,Decision,,0.0,0
decision_Iceland_73,Iceland_73,Decision,,,0
decision_Iceland_77,Iceland_77,Decision,,0.0,0
decision_Iceland_72,Iceland_72,Decision,,,0
decision_Iceland_78,Iceland_78,Decision,2021.0,0.0,0
decision_Iceland_79,Iceland_79,Decision,,0.0,0
decision_Iceland_80,Iceland_80,Decision,,0.0,0
decision_Iceland_85,Iceland_85,Decision,,0.0,0
decision_Iceland_83,Iceland_83,Decision,2022.0,0.0,0
decision_Iceland_84,Iceland_84,Decision,,0.0,0
decision_Iceland_81,Iceland_81,Decision,,12000000.0,0
decision_Iceland_86,Iceland_86,Decision,,0.0,0
decision_Iceland_82,Iceland_82,Decision,,37856900.0,0
decision_Iceland_87,Iceland_87,Decision,,0.0,0
decision_Iceland_88,Iceland_88,Decision,,0.0,0
decision_Iceland_93,Iceland_93,Decision,,0.0,0
decision_Iceland_91,Iceland_91,Decision,2023.0,2000000.0,0
decision_Iceland_89,Iceland_89,Decision,,0.0,0
decision_Iceland_92,Iceland_92,Decision,,0.0,0
decision_Iceland_90,Iceland_90,Decision,,,0
decision_Iceland_94,Iceland_94,Decision,,,0
decision_Iceland_96,Iceland_96,Decision,2023.0,0.0,0
decision_Iceland_97,Iceland_97,Decision,2024.0,0.0,0
decision_Iceland_95,Iceland_95,Decision,2023.0,7500000.0,0
decision_Iceland_98,Iceland_98,Decision,2025.0,5000000.0,0
decision_Iceland_101,Iceland_101,Decision,2023.0,0.0,0
decision_Iceland_100,Iceland_100,Decision,,0.0,0
decision_Hungary_1,Hungary_1,Decision,,0.0,0
decision_Iceland_104,Iceland_104,Decision,2019.0,0.0,0
decision_Iceland_102,Iceland_102,Decision,,,0
decision_Hungary_3,Hungary_3,Decision,,0.0,0
decision_Iceland_103,Iceland_103,Decision,,0.0,0
decision_Hungary_2,Hungary_2,Decision,,,0
decision_Hungary_4,Hungary_4,Decision,,,0
decision_Iceland_99,Iceland_99,Decision,,,0
decision_Hungary_7,Hungary_7,Decision,2020.0,600000.0,0
decision_Hungary_6,Hungary_6,Decision,2020.0,20000000.0,1
decision_Hungary_5,Hungary_5,Decision,,200000.0,0
decision_Hungary_8,Hungary_8,Decision,2020.0,1000000.0,0
decision_Hungary_10,Hungary_10,Decision,,0.0,0
decision_Hungary_9,Hungary_9,Decision,2020.0,2000000.0,0
decision_Hungary_11,Hungary_11,Decision,2020.0,300000.0,0
decision_Hungary_12,Hungary_12,Decision,,,0
decision_Hungary_13,Hungary_13,Decision,2020.0,0.0,0
decision_Hungary_14,Hungary_14,Decision,,0.0,0
decision_Hungary_15,Hungary_15,Decision,,0.0,0
decision_Hungary_17,Hungary_17,Decision,,0.0,0
decision_Hungary_16,Hungary_16,Decision,2020.0,0.0,0
decision_Hungary_18,Hungary_18,Decision,2023.0,80000000.0,1
decision_Hungary_20,Hungary_20,Decision,,0.0,0
decision_Hungary_19,Hungary_19,Decision,,,0
decision_Hungary_21,Hungary_21,Decision,2022.0,1000000.0,0
decision_Hungary_22,Hungary_22,Decision,2022.0,6000000.0,0
decision_Hungary_23,Hungary_23,Decision,2022.0,5000000.0,0
decision_Hungary_24,Hungary_24,Decision,,,0
decision_Hungary_26,Hungary_26,Decision,2021.0,10000000.0,0
decision_Hungary_25,Hungary_25,Decision,,3000000.0,0
decision_Hungary_28,Hungary_28,Decision,,500000.0,0
decision_Hungary_31,Hungary_31,Decision,2023.0,0.0,0
decision_Hungary_30,Hungary_30,Decision,2021.0,0.0,0
decision_Hungary_27,Hungary_27,Decision,2022.0,500000.0,0
decision_Hungary_29,Hungary_29,Decision,,0.0,0
decision_Hungary_32,Hungary_32,Decision,2022.0,3000000.0,1
decision_Hungary_33,Hungary_33,Decision,,20000000.0,0
decision_Hungary_34,Hungary_34,Decision,2020.0,35000000.0,0
decision_Hungary_37,Hungary_37,Decision,,,0
decision_Hungary_35,Hungary_35,Decision,2022.0,30000000.0,0
decision_Hungary_36,Hungary_36,Decision,2022.0,10000000.0,0
decision_Hungary_38,Hungary_38,Decision,,,0
decision_Hungary_40,Hungary_40,Decision,2021.0,0.0,1
decision_Hungary_39,Hungary_39,Decision,2021.0,5000000.0,0
decision_Hungary_43,Hungary_43,Decision,2023.0,0.0,0
decision_Hungary_41,Hungary_41,Decision,2024.0,0.0,0
decision_Hungary_44,Hungary_44,Decision,,,0
decision_Hungary_46,Hungary_46,Decision,,10000000.0,0
decision_Hungary_42,Hungary_42,Decision,,10000000.0,0
decision_Hungary_45,Hungary_45,Decision,,80000000.0,0
decision_Hungary_47,Hungary_47,Decision,,600000.0,0
decision_Hungary_48,Hungary_48,Decision,,,0
decision_Hungary_50,Hungary_50,Decision,,0.0,0
decision_Hungary_49,Hungary_49,Decision,2021.0,0.0,0
decision_Hungary_55,Hungary_55,Decision,2024.0,0.0,0
decision_Hungary_53,Hungary_53,Decision,,0.0,0
decision_Hungary_54,Hungary_54,Decision,2023.0,0.0,0
decision_Hungary_52,Hungary_52,Decision,,,0
decision_Hungary_56,Hungary_56,Decision,2022.0,80000000.0,0
decision_Hungary_57,Hungary_57,Decision,,500000.0,0
decision_Hungary_59,Hungary_59,Decision,,2000000.0,0
decision_Hungary_51,Hungary_51,Decision,,,0
decision_Hungary_58,Hungary_58,Decision,,,0
decision_Greece_1,Greece_1,Decision,,1000.0,0
decision_Hungary_60,Hungary_60,Decision,,0.0,0
decision_Greece_3,Greece_3,Decision,,5000.0,0
decision_Greece_2,Greece_2,Decision,,,0
decision_Greece_4,Greece_4,Decision,,,0
decision_Greece_5,Greece_5,Decision,,,0
decision_Greece_6,Greece_6,Decision,2022.0,0.0,0
decision_Greece_8,Greece_8,Decision,,25000.0,0
decision_Greece_10,Greece_10,Decision,,0.0,0
decision_Greece_11,Greece_11,Decision,,,0
decision_Greece_9,Greece_9,Decision,,,0
decision_Greece_12,Greece_12,Decision,,,0
decision_Greece_7,Greece_7,Decision,,0.0,0
decision_Greece_15,Greece_15,Decision,,,0
decision_Greece_16,Greece_16,Decision,,10000.0,0
decision_Greece_13,Greece_13,Decision,2020.0,8000.0,0
decision_Greece_17,Greece_17,Decision,2020.0,0.0,0
decision_Greece_14,Greece_14,Decision,,6000000.0,0
decision_Greece_20,Greece_20,Decision,,0.0,0
decision_Greece_19,Greece_19,Decision,2024.0,2000.0,0
decision_Greece_18,Greece_18,Decision,,,0
decision_Greece_24,Greece_24,Decision,,,0
decision_Greece_21,Greece_21,Decision,,,0
decision_Greece_22,Greece_22,Decision,,0.0,0
decision_Greece_25,Greece_25,Decision,,45000.0,0
decision_Greece_27,Greece_27,Decision,,1000.0,0
decision_Greece_28,Greece_28,Decision,2024.0,2995140.0,1
decision_Greece_23,Greece_23,Decision,,3000.0,0
decision_Greece_26,Greece_26,Decision,,127709.0,0
decision_Greece_29,Greece_29,Decision,,0.0,0
decision_Greece_30,Greece_30,Decision,,0.0,0
decision_Greece_32,Greece_32,Decision,,2000.0,0
decision_Greece_36,Greece_36,Decision,,0.0,0
decision_Greece_34,Greece_34,Decision,,0.0,0
decision_Greece_33,Greece_33,Decision,2022.0,2000.0,0
decision_Greece_35,Greece_35,Decision,,20000.0,0
decision_Greece_37,Greece_37,Decision,,0.0,0
decision_Greece_39,Greece_39,Decision,2025.0,5000.0,0
decision_Greece_38,Greece_38,Decision,,0.0,0
decision_Greece_42,Greece_42,Decision,2024.0,15000.0,1
decision_Greece_31,Greece_31,Decision,,,0
decision_Greece_40,Greece_40,Decision,,40000.0,0
decision_Greece_44,Greece_44,Decision,,0.0,0
decision_Greece_41,Greece_41,Decision,,5000.0,0
decision_Greece_43,Greece_43,Decision,,,0
decision_Greece_46,Greece_46,Decision,2021.0,5000.0,0
decision_Greece_48,Greece_48,Decision,,,0
decision_Greece_49,Greece_49,Decision,,,0
decision_Greece_45,Greece_45,Decision,,,0
decision_Greece_47,Greece_47,Decision,,,0
decision_Greece_50,Greece_50,Decision,,,0
decision_Greece_51,Greece_51,Decision,,15000.0,0
decision_Greece_52,Greece_52,Decision,,,0
decision_Greece_55,Greece_55,Decision,,,0
decision_Greece_53,Greece_53,Decision,2022.0,0.0,0
decision_Greece_54,Greece_54,Decision,,0.0,0
decision_Greece_57,Greece_57,Decision,,,0
decision_Greece_58,Greece_58,Decision,,,0
decision_Greece_59,Greece_59,Decision,2023.0,0.0,0
decision_Greece_56,Greece_56,Decision,2022.0,20000.0,0
decision_Greece_61,Greece_61,Decision,,,0
decision_Greece_60,Greece_60,Decision,,25000.0,0
decision_Greece_63,Greece_63,Decision,,0.0,0
decision_Greece_66,Greece_66,Decision,,,0
decision_Greece_64,Greece_64,Decision,,,0
decision_Greece_67,Greece_67,Decision,,0.0,0
decision_Greece_69,Greece_69,Decision,2024.0,1400.0,0
decision_Greece_70,Greece_70,Decision,,0.0,0
decision_Greece_62,Greece_62,Decision,,,0
decision_Greece_72,Greece_72,Decision,,0.0,0
decision_Greece_71,Greece_71,Decision,,1000.0,0
decision_Greece_74,Greece_74,Decision,,0.0,0
decision_Greece_75,Greece_75,Decision,,0.0,0
decision_Greece_65,Greece_65,Decision,,,0
decision_Greece_68,Greece_68,Decision,,,0
decision_Greece_73,Greece_73,Decision,,,0
decision_Greece_79,Greece_79,Decision,,0.0,0
decision_Greece_80,Greece_80,Decision,,,0
decision_Greece_76,Greece_76,Decision,,,0
decision_Greece_78,Greece_78,Decision,2023.0,60000.0,1
decision_Greece_77,Greece_77,Decision,,20000.0,0
decision_Greece_81,Greece_81,Decision,,1000.0,0
decision_Greece_83,Greece_83,Decision,,,0
decision_Greece_82,Greece_82,Decision,2024.0,15000.0,1
decision_Greece_84,Greece_84,Decision,,,0
decision_Greece_85,Greece_85,Decision,2022.0,0.0,1
decision_Greece_86,Greece_86,Decision,,0.0,0
decision_Greece_89,Greece_89,Decision,,,0
decision_Greece_87,Greece_87,Decision,,,0
decision_Greece_88,Greece_88,Decision,2020.0,,0
decision_Greece_91,Greece_91,Decision,2024.0,5000.0,0
decision_Greece_92,Greece_92,Decision,,10000.0,0
decision_Greece_90,Greece_90,Decision,,150000.0,0
decision_Greece_93,Greece_93,Decision,,,0
decision_Greece_94,Greece_94,Decision,,,0
decision_Greece_95,Greece_95,Decision,,,0
decision_Greece_96,Greece_96,Decision,,3000.0,0
decision_Greece_98,Greece_98,Decision,,,0
decision_Greece_100,Greece_100,Decision,2019.0,150000.0,1
decision_Greece_97,Greece_97,Decision,,,0
decision_Greece_99,Greece_99,Decision,,50000.0,0
decision_Greece_101,Greece_101,Decision,,0.0,0
decision_Greece_103,Greece_103,Decision,2024.0,0.0,0
decision_Greece_106,Greece_106,Decision,2023.0,,0
decision_Greece_102,Greece_102,Decision,,,0
decision_Greece_105,Greece_105,Decision,,1000.0,0
decision_Greece_107,Greece_107,Decision,,,0
decision_Greece_108,Greece_108,Decision,,15000.0,0
decision_Greece_109,Greece_109,Decision,,,0
decision_Greece_104,Greece_104,Decision,,20000.0,0
decision_Greece_111,Greece_111,Decision,2022.0,3000.0,0
decision_Greece_110,Greece_110,Decision,,,0
decision_Greece_112,Greece_112,Decision,,,0
decision_Greece_113,Greece_113,Decision,2024.0,10000.0,0
decision_Greece_114,Greece_114,Decision,,20000.0,0
decision_Greece_115,Greece_115,Decision,2024.0,0.0,0
decision_Greece_120,Greece_120,Decision,,,0
decision_Greece_117,Greece_117,Decision,,,0
decision_Greece_118,Greece_118,Decision,,,0
decision_Greece_119,Greece_119,Decision,,,0
decision_Greece_116,Greece_116,Decision,2021.0,75000.0,1
decision_Greece_121,Greece_121,Decision,,0.0,0
decision_Greece_122,Greece_122,Decision,2024.0,15000.0,1
decision_Germany_1,Germany_1,Decision,2023.0,0.0,0
decision_Greece_123,Greece_123,Decision,,150000.0,0
decision_Greece_124,Greece_124,Decision,2020.0,0.0,0
decision_Germany_4,Germany_4,Decision,,,0
decision_Germany_5,Germany_5,Decision,,,0
decision_Germany_2,Germany_2,Decision,,0.0,0
decision_Germany_6,Germany_6,Decision,,,0
decision_Germany_3,Germany_3,Decision,,0.0,0
decision_Germany_8,Germany_8,Decision,,45000000.0,0
decision_Germany_9,Germany_9,Decision,,215000.0,1
decision_Germany_10,Germany_10,Decision,,525000.0,0
decision_Germany_7,Germany_7,Decision,,0.0,0
decision_Germany_11,Germany_11,Decision,,300000.0,0
decision_Germany_14,Germany_14,Decision,2022.0,0.0,0
decision_Germany_13,Germany_13,Decision,,0.0,0
decision_Germany_12,Germany_12,Decision,,,0
decision_Germany_15,Germany_15,Decision,2023.0,0.0,0
decision_Germany_16,Germany_16,Decision,,0.0,0
decision_Germany_18,Germany_18,Decision,2021.0,0.0,0
decision_Germany_20,Germany_20,Decision,2021.0,0.0,0
decision_Germany_17,Germany_17,Decision,,,0
decision_Germany_21,Germany_21,Decision,,0.0,0
decision_Germany_19,Germany_19,Decision,,0.0,0
decision_Germany_23,Germany_23,Decision,,75000.0,0
decision_Germany_22,Germany_22,Decision,,0.0,0
decision_Germany_25,Germany_25,Decision,,,1
decision_Germany_26,Germany_26,Decision,,1000.0,1
decision_Germany_27,Germany_27,Decision,,0.0,0
decision_Germany_29,Germany_29,Decision,,,1
decision_Germany_24,Germany_24,Decision,,,0
decision_Germany_28,Germany_28,Decision,,0.0,0
decision_Germany_31,Germany_31,Decision,,0.0,0
decision_Germany_30,Germany_30,Decision,2020.0,35258707.95,1
decision_Germany_32,Germany_32,Decision,,900000.0,0
decision_Germany_34,Germany_34,Decision,,0.0,0
decision_Germany_33,Germany_33,Decision,,901388.84,0
decision_Germany_36,Germany_36,Decision,,900000.0,0
decision_Germany_35,Germany_35,Decision,,0.0,0
decision_Germany_38,Germany_38,Decision,,,0
decision_Germany_40,Germany_40,Decision,,300000.0,0
decision_Germany_37,Germany_37,Decision,,10400000.0,0
decision_Germany_41,Germany_41,Decision,2018.0,20000.0,1
decision_Germany_39,Germany_39,Decision,,55000.0,0
decision_Germany_43,Germany_43,Decision,,0.0,0
decision_Germany_44,Germany_44,Decision,,1100000.0,0
decision_Germany_42,Germany_42,Decision,,,0
decision_France_2,France_2,Decision,,0.0,0
decision_France_3,France_3,Decision,2023.0,0.0,0
decision_France_1,France_1,Decision,,0.0,0
decision_France_6,France_6,Decision,2022.0,600000.0,0
decision_France_5,France_5,Decision,2023.0,0.0,0
decision_France_4,France_4,Decision,,,0
decision_France_8,France_8,Decision,,0.0,0
decision_France_7,France_7,Decision,2022.0,60000000.0,0
decision_France_9,France_9,Decision,2019.0,0.0,0
decision_France_10,France_10,Decision,2020.0,0.0,0
decision_France_11,France_11,Decision,2021.0,0.0,0
decision_France_12,France_12,Decision,2021.0,0.0,1
decision_France_14,France_14,Decision,,400000.0,0
decision_France_17,France_17,Decision,,,0
decision_France_16,France_16,Decision,,,0
decision_France_15,France_15,Decision,,,0
decision_France_13,France_13,Decision,,50000000.0,0
decision_France_19,France_19,Decision,,,0
decision_France_18,France_18,Decision,2020.0,800000.0,0
decision_France_23,France_23,Decision,,0.0,0
decision_France_21,France_21,Decision,2020.0,3000.0,1
decision_France_22,France_22,Decision,,6000.0,0
decision_France_20,France_20,Decision,2020.0,35000000.0,0
decision_France_24,France_24,Decision,2020.0,20000.0,0
decision_France_26,France_26,Decision,,,0
decision_France_27,France_27,Decision,,,0
decision_France_28,France_28,Decision,,,0
decision_France_25,France_25,Decision,2020.0,0.0,0
decision_France_29,France_29,Decision,2021.0,1750000.0,0
decision_France_30,France_30,Decision,,400000.0,0
decision_France_31,France_31,Decision,,3000.0,0
decision_France_32,France_32,Decision,2021.0,400000.0,1
decision_France_33,France_33,Decision,2021.0,180000.0,1
decision_France_35,France_35,Decision,2021.0,120000.0,0
decision_France_37,France_37,Decision,2022.0,1500000.0,1
decision_France_34,France_34,Decision,,300000.0,0
decision_France_36,France_36,Decision,,,0
decision_France_39,France_39,Decision,2022.0,600000.0,0
decision_France_41,France_41,Decision,,,0
decision_France_38,France_38,Decision,,1000000.0,0
decision_France_44,France_44,Decision,2022.0,0.0,0
decision_France_40,France_40,Decision,,,0
decision_France_45,France_45,Decision,2022.0,8000000.0,0
decision_France_43,France_43,Decision,2022.0,300000.0,1
decision_France_42,France_42,Decision,,,0
decision_France_46,France_46,Decision,,,0
decision_France_47,France_47,Decision,,,0
decision_France_49,France_49,Decision,,0.0,0
decision_France_51,France_51,Decision,2023.0,0.0,0
decision_France_52,France_52,Decision,2023.0,5000.0,0
decision_France_48,France_48,Decision,,40000000.0,0
decision_France_50,France_50,Decision,2023.0,600000.0,1
decision_France_53,France_53,Decision,2023.0,32000000.0,0
decision_France_54,France_54,Decision,2023.0,105000.0,0
decision_France_55,France_55,Decision,2023.0,10000000.0,0
decision_France_57,France_57,Decision,2023.0,0.0,0
decision_France_56,France_56,Decision,2023.0,75000.0,0
decision_France_58,France_58,Decision,,0.0,0
decision_France_59,France_59,Decision,2023.0,0.0,0
decision_France_61,France_61,Decision,2024.0,310000.0,0
decision_France_64,France_64,Decision,,0.0,0
decision_France_60,France_60,Decision,2024.0,100000.0,0
decision_France_63,France_63,Decision,2024.0,800000.0,0
decision_France_67,France_67,Decision,,0.0,0
decision_France_62,France_62,Decision,,525000.0,0
decision_France_65,France_65,Decision,,,0
decision_France_70,France_70,Decision,,,0
decision_France_66,France_66,Decision,,240000.0,0
decision_France_69,France_69,Decision,,225000.0,1
decision_France_68,France_68,Decision,2025.0,80000.0,0
decision_Finland_3,Finland_3,Decision,,,0
decision_Finland_2,Finland_2,Decision,,0.0,0
decision_Finland_6,Finland_6,Decision,,0.0,0
decision_Finland_4,Finland_4,Decision,,440000.0,0
decision_Finland_7,Finland_7,Decision,,0.0,0
decision_Finland_5,Finland_5,Decision,,,0
decision_Finland_8,Finland_8,Decision,,0.0,0
decision_Finland_12,Finland_12,Decision,,0.0,0
decision_Finland_9,Finland_9,Decision,,608000.0,1
decision_Finland_13,Finland_13,Decision,,0.0,0
decision_Finland_1,Finland_1,Decision,,,0
decision_Finland_10,Finland_10,Decision,,608000.0,1
decision_Finland_11,Finland_11,Decision,,122000.0,0
decision_Finland_14,Finland_14,Decision,,,0
decision_Finland_15,Finland_15,Decision,,0.0,1
decision_Finland_16,Finland_16,Decision,,0.0,0
decision_Finland_17,Finland_17,Decision,,0.0,0
decision_Finland_19,Finland_19,Decision,,0.0,0
decision_Finland_18,Finland_18,Decision,,0.0,1
decision_Finland_20,Finland_20,Decision,,0.0,0
decision_Finland_21,Finland_21,Decision,,0.0,0
decision_Finland_23,Finland_23,Decision,,0.0,0
decision_Finland_22,Finland_22,Decision,,0.0,0
decision_Finland_26,Finland_26,Decision,,0.0,0
decision_Finland_25,Finland_25,Decision,,0.0,1
decision_Finland_24,Finland_24,Decision,,0.0,0
decision_Finland_28,Finland_28,Decision,,0.0,0
decision_Finland_27,Finland_27,Decision,,0.0,0
decision_Finland_29,Finland_29,Decision,,0.0,0
decision_Finland_31,Finland_31,Decision,,,0
decision_Finland_32,Finland_32,Decision,,0.0,0
decision_Finland_30,Finland_30,Decision,,25000.0,0
decision_Finland_34,Finland_34,Decision,,6500.0,0
decision_Finland_33,Finland_33,Decision,,0.0,1
decision_Finland_35,Finland_35,Decision,,0.0,0
decision_Finland_37,Finland_37,Decision,,,0
decision_Finland_36,Finland_36,Decision,,0.0,0
decision_Finland_38,Finland_38,Decision,,52000.0,0
decision_Finland_42,Finland_42,Decision,,0.0,0
decision_Finland_41,Finland_41,Decision,,0.0,1
decision_Finland_40,Finland_40,Decision,,,0
decision_Finland_43,Finland_43,Decision,,0.0,0
decision_Finland_39,Finland_39,Decision,,0.0,0
decision_Finland_44,Finland_44,Decision,2022.0,85000.0,0
