source,target,edge_type,category
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Germany_19,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Germany_43,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_1,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_8,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_7,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_9,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_10,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_11,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_12,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_19,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_20,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_24,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_26,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_27,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_36,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_43,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_49,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_53,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_56,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,France_66,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_2,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_6,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_4,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_8,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_11,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_15,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_16,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_20,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_21,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_24,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_29,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_34,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_37,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_36,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_38,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_42,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_40,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_43,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_39,exercised,Corrective Powers
Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,Finland_44,exercised,Corrective Powers
United Kingdom_24,Article 5 Principles::ACCURACY,violated,Article 5 Principles
United Kingdom_24,Data Subject Rights::ACCESS,violated,Data Subject Rights
United Kingdom_24,Data Subject Rights::RECTIFICATION,violated,Data Subject Rights
Article 5 Principles::ACCURACY,Sweden_29,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_64,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_69,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_166,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_217,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_222,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_231,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_340,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_354,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_392,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_393,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_520,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Spain_552,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Romania_58,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Romania_108,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Romania_126,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Romania_141,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Romania_145,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Poland_59,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Poland_58,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Norway_1,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Norway_28,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Netherlands_2,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Malta_12,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Lithuania_2,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Latvia_9,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_2,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_48,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_47,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_66,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_118,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_128,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_134,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_146,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_156,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_166,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_195,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_199,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_247,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_245,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_261,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_273,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_285,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_280,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_287,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_302,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_303,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Italy_305,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Iceland_16,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Iceland_77,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Hungary_7,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Hungary_11,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Hungary_13,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Hungary_26,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Hungary_46,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Greece_60,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Greece_73,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Greece_99,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Germany_7,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Germany_20,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Germany_30,violated,Article 5 Principles
Article 5 Principles::ACCURACY,France_1,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Finland_7,violated,Article 5 Principles
Article 5 Principles::ACCURACY,Finland_44,violated,Article 5 Principles
Data Subject Rights::ACCESS,United Kingdom_45,violated,Data Subject Rights
Data Subject Rights::ACCESS,United Kingdom_49,violated,Data Subject Rights
Data Subject Rights::ACCESS,Sweden_22,violated,Data Subject Rights
Data Subject Rights::ACCESS,Sweden_26,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_54,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_89,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_92,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_99,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_105,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_112,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_150,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_154,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_236,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_252,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_406,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_405,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_426,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_482,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_534,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_539,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_552,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_592,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_596,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_597,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_600,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_605,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_606,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_607,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_611,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_612,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_614,violated,Data Subject Rights
Data Subject Rights::ACCESS,Spain_628,violated,Data Subject Rights
Data Subject Rights::ACCESS,Romania_28,violated,Data Subject Rights
Data Subject Rights::ACCESS,Poland_13,violated,Data Subject Rights
Data Subject Rights::ACCESS,Norway_1,violated,Data Subject Rights
Data Subject Rights::ACCESS,Norway_51,violated,Data Subject Rights
Data Subject Rights::ACCESS,Netherlands_7,violated,Data Subject Rights
Data Subject Rights::ACCESS,Netherlands_29,violated,Data Subject Rights
Data Subject Rights::ACCESS,Netherlands_31,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_1,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_2,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_26,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_68,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_70,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_89,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_96,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_98,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_105,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_118,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_122,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_128,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_129,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_145,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_151,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_219,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_230,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_243,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_255,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_261,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_268,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_271,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_285,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_284,violated,Data Subject Rights
Data Subject Rights::ACCESS,Italy_306,violated,Data Subject Rights
Data Subject Rights::ACCESS,Ireland_19,violated,Data Subject Rights
Data Subject Rights::ACCESS,Ireland_29,violated,Data Subject Rights
Data Subject Rights::ACCESS,Iceland_21,violated,Data Subject Rights
Data Subject Rights::ACCESS,Iceland_48,violated,Data Subject Rights
Data Subject Rights::ACCESS,Iceland_71,violated,Data Subject Rights
Data Subject Rights::ACCESS,Hungary_1,violated,Data Subject Rights
Data Subject Rights::ACCESS,Hungary_9,violated,Data Subject Rights
Data Subject Rights::ACCESS,Hungary_16,violated,Data Subject Rights
Data Subject Rights::ACCESS,Hungary_20,violated,Data Subject Rights
Data Subject Rights::ACCESS,Hungary_28,violated,Data Subject Rights
Data Subject Rights::ACCESS,Hungary_31,violated,Data Subject Rights
Data Subject Rights::ACCESS,Hungary_36,violated,Data Subject Rights
Data Subject Rights::ACCESS,Hungary_46,violated,Data Subject Rights
Data Subject Rights::ACCESS,Hungary_47,violated,Data Subject Rights
Data Subject Rights::ACCESS,Hungary_53,violated,Data Subject Rights
Data Subject Rights::ACCESS,Hungary_57,violated,Data Subject Rights
Data Subject Rights::ACCESS,Greece_13,violated,Data Subject Rights
Data Subject Rights::ACCESS,Greece_53,violated,Data Subject Rights
Data Subject Rights::ACCESS,Greece_54,violated,Data Subject Rights
Data Subject Rights::ACCESS,Greece_63,violated,Data Subject Rights
Data Subject Rights::ACCESS,Greece_69,violated,Data Subject Rights
Data Subject Rights::ACCESS,Greece_103,violated,Data Subject Rights
Data Subject Rights::ACCESS,Greece_111,violated,Data Subject Rights
Data Subject Rights::ACCESS,Greece_117,violated,Data Subject Rights
Data Subject Rights::ACCESS,Germany_1,violated,Data Subject Rights
Data Subject Rights::ACCESS,Germany_7,violated,Data Subject Rights
Data Subject Rights::ACCESS,Germany_21,violated,Data Subject Rights
Data Subject Rights::ACCESS,Germany_19,violated,Data Subject Rights
Data Subject Rights::ACCESS,Germany_22,violated,Data Subject Rights
Data Subject Rights::ACCESS,France_1,violated,Data Subject Rights
Data Subject Rights::ACCESS,France_6,violated,Data Subject Rights
Data Subject Rights::ACCESS,France_11,violated,Data Subject Rights
Data Subject Rights::ACCESS,France_24,violated,Data Subject Rights
Data Subject Rights::ACCESS,France_39,violated,Data Subject Rights
Data Subject Rights::ACCESS,France_43,violated,Data Subject Rights
Data Subject Rights::ACCESS,France_50,violated,Data Subject Rights
Data Subject Rights::ACCESS,France_66,violated,Data Subject Rights
Data Subject Rights::ACCESS,Finland_4,violated,Data Subject Rights
Data Subject Rights::ACCESS,Finland_12,violated,Data Subject Rights
Data Subject Rights::ACCESS,Finland_21,violated,Data Subject Rights
Data Subject Rights::ACCESS,Finland_44,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Spain_354,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Spain_406,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Romania_69,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Romania_141,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Romania_145,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Malta_12,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Italy_45,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Italy_89,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Italy_128,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Italy_151,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Italy_162,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Italy_189,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Italy_199,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Italy_247,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Italy_255,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Italy_305,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Hungary_7,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Hungary_13,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Germany_20,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,France_38,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Finland_6,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Finland_4,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Finland_36,violated,Data Subject Rights
Data Subject Rights::RECTIFICATION,Finland_44,violated,Data Subject Rights
United Kingdom_29,Article 5 Principles::PURPOSE_LIMITATION,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Sweden_1,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Sweden_10,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Sweden_29,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_76,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_149,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_153,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_157,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_169,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_207,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_238,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_277,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_297,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_293,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_309,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_317,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_326,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_342,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_378,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_387,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_401,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_399,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_411,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_412,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_491,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_496,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_502,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_544,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_558,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_560,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Spain_618,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Slovenia_1,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Slovenia_34,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Slovenia_43,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Slovenia_50,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Slovenia_58,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Slovenia_64,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Slovenia_66,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_10,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_16,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_18,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_34,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_41,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_50,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_56,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_67,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_70,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_79,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_76,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_102,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_98,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_126,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_129,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_132,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_142,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_141,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_140,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_145,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Romania_150,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Poland_30,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Norway_1,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Norway_10,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Norway_21,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Norway_34,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Norway_39,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Norway_75,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Netherlands_2,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Netherlands_13,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Netherlands_26,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Luxembourg_5,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Lithuania_10,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Latvia_3,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Latvia_4,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Latvia_9,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Latvia_13,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Latvia_14,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_1,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_2,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_22,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_29,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_34,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_43,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_48,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_45,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_47,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_51,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_53,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_54,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_55,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_60,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_62,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_63,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_65,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_66,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_71,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_73,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_77,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_78,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_89,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_94,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_108,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_109,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_112,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_114,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_116,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_115,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_117,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_121,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_125,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_131,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_130,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_128,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_132,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_133,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_134,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_140,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_147,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_145,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_154,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_161,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_164,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_162,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_163,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_166,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_171,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_172,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_178,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_180,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_193,violated,Article 5 Principles
Article 5 Principles::PURPOSE_LIMITATION,Italy_190,violated,Article 5 Principles
