A10_DefendantCount,A11_DefendantName,A12_DefendantRole,A12_DefendantRole__Controller,A12_DefendantRole__Joint_Controller,A12_DefendantRole__Processor,A12_DefendantRole__UNKNOWN,A13_InstitutionalIdentity,A14_EconomicSector,A15_DefendantCategory,A15_DefendantCategory__BUSINESS,A15_DefendantCategory__INDIVIDUAL,A15_DefendantCategory__NON_PROFIT,A15_DefendantCategory__OTHER,A15_DefendantCategory__PUBLIC_AUTHORITY,A15_DefendantCategory__UNKNOWN,A16_SensitiveData,A16_SensitiveData_bin,A17_SensitiveDataTypes,A18_Cookies,A18_Cookies_bin,A19_VulnerableSubjects,A1_Country,A20_LegalBasis,A21_DataTransfers,A21_DataTransfers_bin,A22_TransferMechanism,A23_HighRiskProcessing,A23_HighRiskProcessing_pos_bin,A24_PowerImbalance,A24_PowerImbalance_pos_bin,A25_SubjectsAffected,A26_InfringementDuration,A27_DamageEstablished,A27_DamageEstablished__Both,A27_DamageEstablished__Material_Damage,A27_DamageEstablished__Non_Material_Damage,A27_DamageEstablished__None,A27_DamageEstablished__Not_Assessed,A27_DamageEstablished__UNKNOWN,A27_DamageEstablished_pos_bin,A28_DPIARequired,A28_DPIARequired__Not_Assessed,A28_DPIARequired__Not_Required,A28_DPIARequired__Required_And_Conducted,A28_DPIARequired__Required_Not_Conducted,A28_DPIARequired__UNKNOWN,A28_DPIARequired_pos_bin,A29_SecurityMeasures,A29_SecurityMeasures__Adequate,A29_SecurityMeasures__Inadequate,A29_SecurityMeasures__Not_Evaluated,A29_SecurityMeasures__UNKNOWN,A29_SecurityMeasures_pos_bin,A2_Authority,A30_DataMinimization,A30_DataMinimization__Compliant,A30_DataMinimization__Not_Evaluated,A30_DataMinimization__UNKNOWN,A30_DataMinimization__Violated,A30_DataMinimization_pos_bin,A31_SubjectRightsRequests,A31_SubjectRightsRequests_bin,A32_RightsInvolved,A33_TransparencyObligations,A33_TransparencyObligations__Compliant,A33_TransparencyObligations__Not_Evaluated,A33_TransparencyObligations__UNKNOWN,A33_TransparencyObligations__Violated,A33_TransparencyObligations_pos_bin,A34_Art_12,A34_Art_13,A34_Art_14,A34_Art_15,A34_Art_17,A34_Art_21,A34_Art_24,A34_Art_25,A34_Art_28,A34_Art_30,A34_Art_32,A34_Art_33,A34_Art_34,A34_Art_35,A34_Art_5,A34_Art_6,A34_GDPREvaluated,A35_Art_12,A35_Art_13,A35_Art_14,A35_Art_15,A35_Art_17,A35_Art_21,A35_Art_24,A35_Art_25,A35_Art_28,A35_Art_30,A35_Art_32,A35_Art_33,A35_Art_34,A35_Art_35,A35_Art_5,A35_Art_6,A35_GDPRViolated,A36_NoInfringement,A36_NoInfringement_bin,A37_LegalBasisInvalid,A37_LegalBasisInvalid__N,A37_LegalBasisInvalid__Not_Evaluated,A37_LegalBasisInvalid__UNKNOWN,A37_LegalBasisInvalid__Y,A37_LegalBasisInvalid_pos_bin,A38_NegligenceEstablished,A38_NegligenceEstablished__N,A38_NegligenceEstablished__Not_Assessed,A38_NegligenceEstablished__UNKNOWN,A38_NegligenceEstablished__Y,A38_NegligenceEstablished_pos_bin,A39_ManagementAuthorization,A39_ManagementAuthorization__N,A39_ManagementAuthorization__Not_Assessed,A39_ManagementAuthorization__UNKNOWN,A39_ManagementAuthorization__Y,A39_ManagementAuthorization_pos_bin,A3_DecisionDate,A40_DefendantCooperation,A40_DefendantCooperation__Cooperative,A40_DefendantCooperation__Not_Discussed,A40_DefendantCooperation__Partially_Cooperative,A40_DefendantCooperation__UNKNOWN,A40_DefendantCooperation__Uncooperative,A40_DefendantCooperation_pos_bin,A41_MitigatingMeasures,A41_MitigatingMeasures__Before_Investigation,A41_MitigatingMeasures__During_Investigation,A41_MitigatingMeasures__None,A41_MitigatingMeasures__Not_Discussed,A41_MitigatingMeasures__UNKNOWN,A41_MitigatingMeasures_pos_bin,A42_PriorNonCompliance,A42_PriorNonCompliance__N,A42_PriorNonCompliance__Not_Assessed,A42_PriorNonCompliance__UNKNOWN,A42_PriorNonCompliance__Y,A42_PriorNonCompliance_pos_bin,A43_FinancialBenefit,A43_FinancialBenefit__N,A43_FinancialBenefit__Not_Assessed,A43_FinancialBenefit__UNKNOWN,A43_FinancialBenefit__Y,A43_FinancialBenefit_pos_bin,A44_PriorMeasuresConsidered,A45_SanctionType,A46_FineAmount,A46_FineAmount_EUR,A47_FineCurrency,A48_EDPBGuidelines,A48_EDPBGuidelines_bin,A49_FineCalculationFactors,A49_FineCalculationFactors__N,A49_FineCalculationFactors__N_A,A49_FineCalculationFactors__Partially,A49_FineCalculationFactors__Y,A49_FineCalculationFactors_bin,A4_CaseTrigger,A4_CaseTrigger__BREACH_NOTIFICATION,A4_CaseTrigger__COMPLAINT,A4_CaseTrigger__EX_OFFICIO_INVESTIGATION,A4_CaseTrigger__OTHER,A4_CaseTrigger__UNKNOWN,A50_CaseSummary,A5_CrossBorder,A5_CrossBorder_bin,A6_DPARole,A6_DPARole__Concerned_Authority,A6_DPARole__Lead_Authority,A6_DPARole__N_A,A7_IsAppeal,A7_IsAppeal_bin,A8_AppealSuccess,A8_AppealSuccess__N_A,A8_AppealSuccess__Successful,A8_AppealSuccess__Unsuccessful,A9_PriorInfringements,A9_PriorInfringements__DISCUSSED_NO_PRIOR_FOUND,A9_PriorInfringements__NOT_DISCUSSED,A9_PriorInfringements__PRIOR_INFRINGER_PRESENT,A9_PriorInfringements__UNKNOWN,ID,LegalBasis_Consent,LegalBasis_Contract,LegalBasis_Legal_Obligation,LegalBasis_Legitimate_Interest,LegalBasis_Public_Task,LegalBasis_Vital_Interests,Right_Access,Right_Automated_Decision_Making,Right_Erasure,Right_Objection,Right_Portability,Right_Rectification,Right_Restrict_Processing,Sanction_Compliance_Order,Sanction_Data_Flow_Suspension,Sanction_Fine,Sanction_None,Sanction_Other_Corrective_Measure,Sanction_Processing_Ban_Permanent,Sanction_Processing_Ban_Temporary,Sanction_Reprimand,Sanction_Warning,SensitiveType_Biometric,SensitiveType_Criminal,SensitiveType_Genetic,SensitiveType_Health,SensitiveType_Other,SensitiveType_Philosophical,SensitiveType_Political,SensitiveType_Racial_Ethnic,SensitiveType_Religious,SensitiveType_Sexual,SensitiveType_Trade_Union,TransferMech_Adequacy_Decision,TransferMech_Binding_Corporate_Rules,TransferMech_Certification,TransferMech_Derogation,TransferMech_None_Specified,TransferMech_Standard_Contractual_Clauses,VulnerableSubject_Children,VulnerableSubject_Elderly,VulnerableSubject_Employees,VulnerableSubject_Other_Vulnerable,VulnerableSubject_Patients,VulnerableSubject_Students,dataset_source
1.0,Dragefossen AS,Controller,1,0,0,0,S.11 - Non-financial corporations,,BUSINESS,1,0,0,0,0,0,N,0.0,,N,0.0,Children,NO,Not_Specified,,,,Not_Assessed,,Not_Discussed,,,19 August 2019 to after 1 October 2020,,0,0,0,0,0,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Datatilsynet,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,,,,,1.0,1.0,"Art. 6(1), Art. 5(1)(a)",,,,,,,,,,,,,,,1.0,1.0,"Art. 6(1), Art. 5(1)(a)",N,0,Y,0,0,0,1,1.0,N,1,0,0,0,0.0,Not_Assessed,0,1,0,0,,08-03-2021,Cooperative,1,0,0,0,0,1.0,During_Investigation,0,1,0,0,0,1.0,N,1,0,0,0,0.0,N,1,0,0,0,0.0,Neutral,Fine,150000.0,13800.0,NOK,N,0.0,Y,0,0,0,1,1.0,OTHER,0,0,0,1,0,"The Norwegian DPA fined Dragefossen AS NOK 150,000 for operating a public-space webcam and live-streaming it online without a valid legal basis, violating Art. 6(1) and the lawfulness principle in Art. 5(1)(a). It found individuals were identifiable and any legitimate interests were outweighed, noting wide coverage, a 12-hour rewind, and impact on many residents including children. Dragefossen ended the stream after a warning; cooperation was noted but routines were inadequate, and the fine was set following Art. 83(2) factors.",N,0.0,,0,0,0,N,0,,0,0,0,DISCUSSED_NO_PRIOR_FOUND,1,0,0,0,Norway_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,dataNorway.csv
1.0,Waxing Palace AS,,0,0,0,0,S.11 - Non-financial corporations,"Code: 9602, Description: Hairdressing and other beauty treatment, Level: 4",BUSINESS,1,0,0,0,0,0,N,0.0,,N,0.0,Employees,NO,Not_Specified,,,,Not_Assessed,,Not_Discussed,,,,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,The Data Inspectorate,Not_Evaluated,0,1,0,0,,N,0.0,,Violated,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,20-08-2021,Not_Discussed,0,1,0,0,0,,Not_Discussed,0,0,0,1,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Considered,Fine,100000.0,9200.0,NOK,N,0.0,Partially,0,0,1,0,,COMPLAINT,0,1,0,0,0,"The Data Inspectorate fined Waxing Palace AS NOK 100,000 for unlawful camera surveillance in the salon’s reception area. The authority found no legal basis for the CCTV and inadequate transparency about the monitoring, affecting both employees and customers. The fee reflected the seriousness of the breach and the company’s finances, with an appeal deadline of 20 August 2021.",N,0.0,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Norway_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dataNorway.csv
1.0,Ferde AS,Controller,1,0,0,0,,,BUSINESS,1,0,0,0,0,0,N,0.0,,N,0.0,None_Mentioned,NO,Not_Specified,Y,1.0,Standard_Contractual_Clauses,N,0.0,Not_Discussed,,,between approx. 12 - 25 months,,0,0,0,0,0,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Datatilsynet,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,1.0,,1.0,,,,1.0,,"Art. 28(3), Art. 32(2), Art. 5(1)(f), Art. 5(2), Art. 44",,,,,,,,,1.0,,1.0,,,,1.0,,"Art. 28(3), Art. 32(2), Art. 5(1)(f), Art. 5(2), Art. 44",N,0,Not_Evaluated,0,1,0,0,,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,27-09-2021,Cooperative,1,0,0,0,0,1.0,Before_Investigation,1,0,0,0,0,1.0,N,1,0,0,0,0.0,N,1,0,0,0,0.0,Neutral,Fine,5000000.0,460000.0,NOK,N,0.0,Y,0,0,0,1,1.0,EX_OFFICIO_INVESTIGATION,0,0,1,0,0,"The Norwegian DPA fined Ferde AS NOK 5,000,000 for lacking a data processor agreement, documented risk assessment, and a valid transfer mechanism when transferring toll images to China between 2017 and 2019. Initiated ex officio after media reports, the DPA found violations of Art. 28(3), Art. 32(2) with Art. 5(1)(f) and 5(2), and Art. 44, noting significant processing volumes, negligence attributable to the board, and no proven harm. Later remedial measures did not mitigate the fine.",N,0.0,,0,0,0,N,0,,0,0,0,DISCUSSED_NO_PRIOR_FOUND,1,0,0,0,Norway_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,dataNorway.csv
1.0,NTNU,,0,0,0,0,,"Code: 8530, Description: Tertiary education, Level: 4",,0,0,0,0,0,0,N,0.0,,N,0.0,Employees,NO,Not_Specified,,,,Not_Assessed,,Not_Discussed,,1,,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Norwegian Data Protection Authority,Not_Evaluated,0,1,0,0,,,,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,1,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,19-09-2022,Cooperative,1,0,0,0,0,1.0,Not_Discussed,0,0,0,1,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Considered,,0.0,,,N,0.0,,0,0,0,0,,COMPLAINT,0,1,0,0,0,"NTNU accessed an employee’s university email without meeting the email regulation’s conditions, and the DPA found no legal basis under the data protection regulation. An initial notice proposed a NOK 150,000 infringement fee, but the final decision confirmed the breach while dropping the fee due to mitigating circumstances submitted by NTNU. Other complaints by the employee were assessed with no breach found.",N,0.0,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Norway_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dataNorway.csv
1.0,The Church of Norway by the Council of Churches,Controller,1,0,0,0,,"Code: 9491, Description: Activities of religious organizations, Level: 4",NON_PROFIT,0,0,1,0,0,0,Y,1.0,Religious,N,0.0,Children,NO,"Legal_Obligation, Public_Task",N,0.0,,Not_Assessed,,Not_Discussed,,,"1 October 2018 to 14 November 2018, with continued storage until 18 August 2020",Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,The Norwegian Data Protection Authority,Not_Evaluated,0,1,0,0,,,,,Violated,0,0,0,1,0.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,"Art. 5(1)(a), Art. 6(1), Art. 12(1), Art. 14(1)(d), Art. 14(2)(f), Art. 17(1)(d), Art. 17(3)(b)",1.0,,1.0,,,,,,,,,,,,,1.0,"Art. 6(1), Art. 14(1)(d), Art. 14(2)(f), Art. 12(1)",N,0,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,09-01-2023,Cooperative,1,0,0,0,0,1.0,During_Investigation,0,1,0,0,0,1.0,,0,0,0,0,,,0,0,0,0,,Neutral,Reprimand,0.0,0.0,EUR,N,0.0,,0,0,0,0,,COMPLAINT,0,1,0,0,0,"The DPA reprimanded the Church of Norway for unlawfully obtaining and storing birth notifications of members’ children from the Population Register between 1 October and 14 November 2018 without a valid Article 6 basis. It also found violations of Articles 14(1)(d), 14(2)(f), and 12(1) for failing to provide easily accessible information about categories and the source of data. DNK ceased intake on 14 November 2018 and deleted the data on 18 August 2020; no fine was imposed.",N,0.0,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Norway_15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,dataNorway.csv
1.0,Miljø- og Kvalitetsledelse AS,,0,0,0,0,S.11 - Non-financial corporations,"Code: 4520, Description: Maintenance and repair of motor vehicles, Level: 4",BUSINESS,1,0,0,0,0,0,Y,1.0,Criminal,N,0.0,Employees,NO,Not_Specified,,,,Not_Assessed,,Not_Discussed,,,Before 20 July 2018,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Norwegian Data Protection Authority,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,,,,,1.0,1.0,"Art. 6(1), Art. 5(1)(a)",,,,,,,,,,,,,,,1.0,1.0,"Art. 6(1), Art. 5(1)(a)",N,0,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,05-10-2021,Not_Discussed,0,1,0,0,0,,Not_Discussed,0,0,0,1,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Considered,Fine,3500.0,3500.0,EUR,,,,0,0,0,0,,,0,0,0,0,0,"The Norwegian DPA fined Miljø- og Kvalitetsledelse AS EUR 3,500 for unlawfully disclosing CCTV footage and data to the employer of a suspected vandal. The DPA found violations of GDPR Articles 6(1) and 5(1)(a) because disclosure was unnecessary, noting the footage had already been given to the police; the infringement occurred before 20 July 2018 and the fine level followed previous legislation.",,,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Norway_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dataNorway.csv
1.0,Coop Finnmark SA,Controller,1,0,0,0,S.11 - Non-financial corporations,"Code: 47, Description: Retail trade, except of motor vehicles and motorcycles, Level: 2",BUSINESS,1,0,0,0,0,0,N,0.0,,N,0.0,Children,NO,"Legitimate_Interest, Not_Specified",,,,Not_Assessed,,Not_Discussed,,2-3,One-time event,,0,0,0,0,0,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Datatilsynet,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,,,,,1.0,1.0,"Art. 6, Art. 5(1)(a)",,,,,,,,,,,,,,,1.0,1.0,"Art. 6, Art. 5(1)(a)",N,0,Y,0,0,0,1,1.0,Y,0,0,0,1,1.0,N,1,0,0,0,0.0,22-12-2020,Cooperative,1,0,0,0,0,1.0,Before_Investigation,1,0,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Mitigating_Factor,Fine,400000.0,36800.0,NOK,N,0.0,Y,0,0,0,1,1.0,BREACH_NOTIFICATION,1,0,0,0,0,"The Norwegian DPA fined Coop Finnmark SA NOK 400,000 for unlawfully disclosing CCTV footage of children by filming and sharing it via a private phone, breaching Art. 6 and Art. 5(1)(a). Legitimate interest under Art. 6(1)(f) was rejected given the availability of reporting to police and the special protection for children, with gross negligence attributed to the store manager. Mitigating actions included apologies and deletion requests, but the fine reflected seriousness, potential harm, and the company’s finances.",N,0.0,,0,0,0,N,0,,0,0,0,DISCUSSED_NO_PRIOR_FOUND,1,0,0,0,Norway_17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,dataNorway.csv
1.0,Disqus Inc.,Controller,1,0,0,0,S.11 - Non-financial corporations,,BUSINESS,1,0,0,0,0,0,N,0.0,,Y,1.0,None_Mentioned,NO,Consent,,,,Not_Assessed,,Not_Discussed,,,20 July 2018 to 12 December 2019,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Norwegian Data Protection Authority,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,,,,,1.0,1.0,"Art. 3(2), Art. 4(11), Art. 5(1)(a), Art. 6(1), Art. 7(1), Art. 55, Art. 57, Art. 58, Art. 83(2)(i)",,,,,,,,,,,,,,,1.0,1.0,"Art. 6(1), Art. 5(1)(a)",N,0,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,28-10-2024,Cooperative,1,0,0,0,0,1.0,Before_Investigation,1,0,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Mitigating_Factor,Reprimand,0.0,,,N,0.0,,0,0,0,0,,OTHER,0,0,0,1,0,"The Norwegian DPA reprimanded Disqus Inc. for disclosing Norwegian users’ personal data in real time to parent company Zeta Global without a valid legal basis, breaching GDPR Art. 6(1) and the lawfulness principle in Art. 5(1)(a). The case stemmed from media reports about Disqus deploying a non-EEA version of its widget on Norwegian sites (2018–2019); the DPA limited its assessment to subsequent processing and found claimed consent invalid under GDPR. Given evidentiary limitations, immediate deletion of data, and long processing time, the DPA issued a reprimand instead of the initially notified fine.",N,0.0,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Norway_18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataNorway.csv
1.0,St. Olavs hospital HF,Controller,1,0,0,0,,"Code: 8610, Description: Hospital activities, Level: 4",PUBLIC_AUTHORITY,0,0,0,0,1,0,Y,1.0,Health,N,0.0,Children|Patients,NO,Not_Specified,N,0.0,,Not_Assessed,,Not_Discussed,,,"From 2011-2020, 2015-2020, and 2018-2019 across three incidents",,0,0,0,0,0,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Datatilsynet,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,"Art. 5(1)(f), Art. 5(2), Art. 24, Art. 30(1), Art. 32",,,,,,,1.0,,,,1.0,,,,,,"Art. 32, Art. 24",N,0,Not_Evaluated,0,1,0,0,,Y,0,0,0,1,1.0,N,1,0,0,0,0.0,20-09-2021,Cooperative,1,0,0,0,0,1.0,During_Investigation,0,1,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Mitigating_Factor,Fine,750000.0,69000.0,NOK,N,0.0,Y,0,0,0,1,1.0,BREACH_NOTIFICATION,1,0,0,0,0,"A Norwegian hospital reported three security deviations where patient health data, including cardiology and child psychiatry information, was improperly accessible and insufficiently logged over several years. The DPA found negligent failures in access control and logging, concluding violations of GDPR Articles 32 and 24 (with references to Article 5), and imposed a NOK 750,000 fine after assessing Article 83(2) factors. Mitigating measures implemented by the hospital and self-reporting were considered but did not negate the seriousness and duration of the breaches.",N,0.0,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Norway_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataNorway.csv
1.0,Bodø Kommunale Pensjonskasse (BKP),Controller,1,0,0,0,S.12 - Financial corporations,"Code: 6530, Description: Pension funding, Level: 4",BUSINESS,1,0,0,0,0,0,Y,1.0,Health,N,0.0,Employees,NO,Not_Specified,N,0.0,,Not_Assessed,,Not_Discussed,,1053,2000-2015,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Norwegian Data Protection Authority,Compliant,1,0,0,0,1.0,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,,,,,1.0,1.0,"Art. 5(1)(c), Art. 6, Art. 9",,,,,,,,,,,,,,,,1.0,"Art. 6, Art. 9",N,0,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,21-08-2020,Cooperative,1,0,0,0,0,1.0,Before_Investigation,1,0,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Mitigating_Factor,Reprimand,,,,N,0.0,,0,0,0,0,,COMPLAINT,0,1,0,0,0,"The DPA issued an advance notice of reprimand to Bodø Kommunale Pensjonskasse for compiling identifiable health-related statistics and disclosing sensitive data to Bodø Municipality without a valid legal basis under Articles 6 and 9 GDPR. It evaluated data minimization regarding medical certificates (no clear breach found) but found the statistics and disclosure incompatible with GDPR. BKP had adjusted practices in 2017 and 2018, and the case was handled under the new law leading to a milder reaction.",N,0.0,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Norway_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dataNorway.csv
1.0,Bodø Kommunale Pensjonskasse,Controller,1,0,0,0,S.12 - Financial corporations,"Code: 6530, Description: Pension funding, Level: 4",BUSINESS,1,0,0,0,0,0,Y,1.0,Health,N,0.0,Employees,NO,Contract,N,0.0,,Not_Assessed,,Not_Discussed,,1053,2000-2015,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Norwegian Data Protection Authority,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,,,,,1.0,1.0,"Art. 5(1)(c), Art. 6, Art. 9",,,,,,,,,,,,,,,,1.0,"Art. 6, Art. 9",N,0,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,21-08-2020,Cooperative,1,0,0,0,0,1.0,Before_Investigation,1,0,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Mitigating_Factor,Reprimand,0.0,0.0,EUR,N,0.0,,0,0,0,0,,OTHER,0,0,0,1,0,"The DPA initiated an investigation based on a whistleblower notification about Bodø Kommunale Pensjonskasse’s handling of health data, including obtaining medical certificates, compiling identifiable statistics, and sharing them with Bodø Municipality. It found violations of GDPR Articles 6 and 9 for compiling non-anonymised health-related statistics and disclosing sensitive data to the municipality without a valid legal basis, and issued an advance notice of reprimand. BKP had previously adjusted certain practices (e.g., reduced medical certificate collection in 2017 and board reporting changes in 2018).",N,0.0,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Norway_22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dataNorway.csv
1.0,Sbanken ASA,Controller,1,0,0,0,S.12 - Financial corporations,"Code: 6419, Description: Other monetary intermediation, Level: 4",BUSINESS,1,0,0,0,0,0,N,0.0,,N,0.0,None_Mentioned,NO,Not_Specified,,,,Not_Assessed,,Not_Discussed,,1,Several years,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Privacy Board,Not_Evaluated,0,1,0,0,,Y,1.0,Rectification,Not_Evaluated,0,1,0,0,,,,,,,,,,,,,,,,1.0,,"Art. 2(2), Art. 4(1), Art. 5(1)(d), Art. 16, Art. 58(2)(g)",,,,,,,,,,,,,,,,,,Y,1,Not_Evaluated,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,10-11-2020,Cooperative,1,0,0,0,0,1.0,,0,0,0,0,0,,N,1,0,0,0,0.0,Not_Assessed,0,1,0,0,,Neutral,,0.0,,,N,0.0,,0,0,0,0,,OTHER,0,0,0,1,0,"Sbanken appealed a Datatilsynet order to correct a customer’s name capitalization (“van”). The Privacy Board held that capitalization differences do not make the data “incorrect” under GDPR Art. 16, considering purpose and varying naming conventions, and that identification risk was unaffected. It reversed the order, finding no infringement.",N,0.0,,0,0,0,Y,1,Successful,0,1,0,NOT_DISCUSSED,0,1,0,0,Norway_23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataNorway.csv
