outcome,feature_a,feature_b,importance
fine_log1p,q32_bases_CONSENT,country_code_RO,3.572544736113413e-05
fine_log1p,isic_desc_MISSING,raw_q33_NOT_MENTIONED,3.5716303216756155e-05
fine_log1p,q31_violated_PURPOSE_LIMITATION,q56_rights_discussed_DATA_PORTABILITY,3.56258841502069e-05
fine_log1p,q41_aggrav_NATURE_GRAVITY_DURATION,q47_remedial_known_IMMEDIATE_CESSATION,3.557635367129899e-05
fine_log1p,raw_q36_The_decision_addresses_violation_of_Article_5_1_b_GDPR_due_to_retention_of_personal_data_for_over_16_years_after_the_data_subject_ceased_being_a_client_without_any_ongoing_products_or_services_Bankia_blocked_the_data_but_failed_to_delete_it_as_required_under_storage_limitation_and_purpose_limitation_principles,raw_q68_A_Spanish_cafe_bar_was_fined_2000_for_installing_a_video_surveillance_camera_that_captured_images_of_third_parties_in_a_transit_area_without_justification_violating_GDPR_Article_5_1_c_on_data_minimization_with_aggravating_factors_including_prior_infringement_and_lack_of_cooperation,3.55525143154546e-05
fine_log1p,severity_measures_present,raw_q14_NOT_APPLICABLE,3.552551050917309e-05
fine_log1p,raw_q30_DATA_MINIMISATION,raw_q61_NOT_APPLICABLE,3.5525058183934656e-05
fine_log1p,q31_violated_STORAGE_LIMITATION,raw_q10_SME_NOT_MENTIONED_1,3.5510567938315426e-05
fine_log1p,q47_remedial_STAFF_TRAINING,raw_q44_NO_BENEFIT,3.541172559664e-05
fine_log1p,q41_aggrav_DATA_CATEGORIES_AFFECTED,isic_code_STRING,3.5359566181638965e-05
fine_log1p,raw_q36_The_City_Council_failed_to_implement_adequate_security_measures_to_prevent_unauthorized_access_to_municipal_registry_data_by_a_council_member_violating_Article_5_1_f_GDPR_The_case_was_archived_due_to_statute_of_limitations,raw_q37_2400,3.5262559408900884e-05
fine_log1p,q58_access_issues_EXCESSIVE_DELAY,q36_text_The_defendant_violated_Article_5_1_f_GDPR_by_failing_to_ensure_confidentiality_resulting_in_unauthorized_disclosure_of_complainant_s_personal_data_name_address_phone_number_on_a_package_label_delivered_to_a_third_party,3.526255940890088e-05
fine_log1p,raw_q36_Defendant_processed_claimant_s_personal_data_without_any_legal_basis_sending_electronic_invoice_notifications_after_data_deletion_request_and_previous_sanctions_for_same_conduct_violating_Article_6_1_GDPR,raw_q37_2400,3.5255526847583464e-05
fine_log1p,q58_access_issues_EXCESSIVE_DELAY,q36_text_The_DPA_found_no_evidence_of_coercion_or_unlawful_processing_data_collection_was_voluntary_informed_and_based_on_consent_and_legal_obligations_for_public_health_purposes,3.525552684758345e-05
fine_log1p,q56_rights_discussed_INFORMATION_OBLIGATIONS,raw_q43_YES_NON_MATERIAL_HARM,3.524040954052422e-05
fine_log1p,raw_q36_STRING_Saga_sent_28_5_million_unsolicited_marketing_messages_without_valid_consent_violating_Article_5_1_a_lawfulness_principle,raw_q68_Nordax_Bank_AB_failed_to_handle_complainant_s_data_subject_rights_requests_under_Articles_12_15_and_17_IMY_issued_reprimand_and_compliance_orders_due_to_minor_infringement_affecting_one_person_human_error_no_prior_breaches_and_cross_border_cooperation_with_Norway_Denmark_Finland_and_Germany,3.520803915397627e-05
fine_log1p,raw_q36_The_City_Council_processed_personal_data_without_a_legal_basis_under_Article_6_GDPR_by_communicating_a_third_party_s_debt_to_the_claimant_and_requesting_his_data_from_INSS_failing_to_verify_the_marital_property_regime_beforehand,raw_q52_Initial_proposed_fine_of_2000_reduced_by_20_for_voluntary_payment_and_another_20_for_acknowledgment_of_responsibility_resulting_in_1200_final_fine_aggravating_factors_included_nature_gravity_and_negligence_mitigating_factors_included_cooperation_and_corrective_actions,3.514353003197836e-05
fine_log1p,isic_code_R900,q36_text_The_defendant_violated_Article_5_1_f_GDPR_by_sending_emails_without_using_blind_copy_disseminating_recipients_email_addresses_and_sometimes_names_surnames_failing_to_ensure_confidentiality,3.5143530031978335e-05
fine_log1p,q57_rights_violated_ACCESS,raw_q42_MITIGATION_ACTIONS_COOPERATION_WITH_AUTHORITY_1,3.4997900473525976e-05
fine_log1p,q31_violated_SECURITY,raw_q33_CONSENT,3.4983679999392644e-05
fine_log1p,isic_code_Q_Human_health_and_social_work_activities,q36_text_The_defendant_violated_Article_5_1_f_GDPR_by_failing_to_ensure_appropriate_security_of_personal_data_including_lack_of_multi_factor_authentication_inadequate_patch_management_and_failure_to_encrypt_data_which_rendered_systems_vulnerable_to_a_ransomware_attack,3.498204774664511e-05
fine_log1p,raw_q36_No_infringement_determination_made_due_to_inability_to_identify_defendant_case_filed_without_substantive_findings_on_processing_principles_or_legal_basis,raw_q52_Initial_fines_of_3000_for_Article_5_1_c_and_2000_for_Article_13_were_reduced_to_3000_total_due_to_recognition_of_responsibility_and_voluntary_payment_Aggravating_factors_included_sensitive_data_categories_mitigating_factors_included_cooperation_and_remedial_actions,3.4982047746645096e-05
fine_log1p,isic_desc_MISSING,raw_q33_NOT_APPLICABLE,3.4876419146857186e-05
fine_log1p,raw_q33_NOT_MENTIONED,raw_q49_NO_SINGLE_JURISDICTION,3.483605670731354e-05
fine_log1p,q52_text_No_fine_was_imposed_as_this_is_an_advisory_opinion_without_enforcement_actions_or_violations_found,raw_q46_CHILDREN_FINANCIALLY_VULNERABLE,3.4828570722031394e-05
fine_log1p,decision_date_2023_06_12_00_00_00_00_00,raw_q68_Nordax_Bank_AB_failed_to_handle_complainant_s_data_subject_rights_requests_under_Articles_12_15_and_17_IMY_issued_reprimand_and_compliance_orders_due_to_minor_infringement_affecting_one_person_human_error_no_prior_breaches_and_cross_border_cooperation_with_Norway_Denmark_Finland_and_Germany,3.482857072203138e-05
fine_log1p,q52_text_TYPE_A_fine_of_2000_EUR_was_imposed_for_security_violations_under_Article_32_considering_the_gravity_of_the_breach_involving_health_data_and_unauthorized_disclosures_with_corrective_measures_ordered_for_compliance,raw_q50_NONE_DISCUSSED,3.482851561970009e-05
fine_log1p,fine_raw_98000,raw_q68_Romanian_DPA_fined_Urban_Home_Development_S_R_L_10_000_lei_approx_2000_EUR_for_installing_cookies_without_consent_under_national_law_and_issued_warning_for_GDPR_transparency_violation_failure_to_display_operator_identity_on_website_Corrective_orders_update_privacy_policy_and_reconfigure_cookie_installation,3.4828515619700046e-05
fine_log1p,raw_q36_Defendant_processed_personal_data_names_and_photographs_without_legal_basis_under_Article_6_GDPR_No_valid_consent_or_legitimate_interests_justification_was_established_for_publishing_identifiable_data_of_three_individuals_in_a_brochure,art33_notification_timeliness_status_UNCLEAR,3.4772610610605825e-05
fine_log1p,raw_q10_SME,raw_q46_NOT_DISCUSSED,3.4762913642202045e-05
fine_log1p,raw_q36_Defendant_processed_personal_data_without_legal_basis_modifying_policyholder_and_account_details_without_consent_or_contract_necessity_violating_Article_6_1_GDPR,raw_q68_Spanish_DPA_fined_XFERA_M_VILES_24_000_for_failing_to_comply_with_a_prior_resolution_ordering_response_to_a_data_subject_s_access_request_after_the_defendant_recognized_responsibility_and_made_voluntary_payment,3.473907467989468e-05
fine_log1p,raw_q36_Defendant_lacked_consent_mechanism_for_data_processing_and_failed_to_provide_adequate_privacy_policy_information_as_required_by_Articles_6_and_13_GDPR,raw_q68_Polish_school_processed_student_data_via_surveys_without_legal_basis_under_Article_6_1_c_violating_Article_5_1_a_DPA_issued_warning_due_to_unintentional_violation_immediate_corrective_actions_no_harm_and_first_time_offense,3.4704150481698315e-05
fine_log1p,raw_q33_CONSENT,raw_q66_YES_SOME_REFERENCES,3.469543454228148e-05
fine_log1p,q47_remedial_EXTERNAL_AUDIT,raw_q43_YES_NON_MATERIAL_HARM,3.4693156663566005e-05
fine_log1p,raw_q7_S_C_Type_Top_Food_Industry_S_R_L,q54_scopes_unknown_MISSING,3.468408058532283e-05
fine_log1p,isic_code_5813,q36_text_The_DPA_assessed_international_tax_treaties_for_GDPR_compliance_finding_they_lack_necessary_safeguards_for_data_transfers_to_third_countries_like_the_US_particularly_under_Article_46_requirements,3.456946088397556e-05
fine_log1p,raw_q36_Defendant_lacked_consent_mechanism_for_data_processing_and_failed_to_provide_adequate_privacy_policy_information_as_required_by_Articles_6_and_13_GDPR,raw_q52_Fine_of_4_000_imposed_for_Article_13_violation_based_on_negligence_duration_and_data_categories_affected_warning_issued_for_Article_7_violation_due_to_lack_of_evidence_of_actual_harm_from_invalid_consent_practices,3.456946088397556e-05
fine_log1p,raw_q36_Defendant_violated_Article_32_GDPR_by_sending_an_email_without_blind_copy_to_multiple_recipients_exposing_personal_data_Also_violated_Article_5_1_f_GDPR_principle_of_integrity_and_confidentiality,raw_q52_Fine_of_75_000_imposed_for_violation_of_Article_6_GDPR_due_to_lack_of_lawful_basis_for_processing_Aggravating_factors_included_the_nature_gravity_of_the_violation_and_involvement_of_basic_personal_identifiers_The_fine_is_below_statutory_caps,3.447932736266451e-05
fine_log1p,isic_code_63,q36_text_The_defendant_failed_to_comply_with_a_prior_resolution_ordering_compliance_with_a_data_subject_s_access_right_constituting_a_violation_of_Article_58_2_GDPR,3.447932736266451e-05
fine_log1p,schema_echo_fields_Q10_Q11_Q12_Q13_Q14_Q15_Q16_Q17_Q18_Q19_Q20_Q21_Q22_Q23_Q24_Q25_Q26_Q27_Q28_Q29_Q3_Q30_Q31_Q32_Q33_Q34_Q35_Q36_Q37_Q38_Q39_Q4_Q40_Q41_Q42_Q43_Q44_Q45_Q46_Q47_Q48_Q49_Q5_Q50_Q51_Q52_Q53_Q54_Q55_Q56_Q57_Q58_Q59_Q6_Q60_Q61_Q62_Q63_Q64_Q65_Q66_Q67_Q68_Q8_Q9,raw_q62_LEAD_SUPERVISORY_AUTHORITY_CASE,3.44634780517563e-05
fine_log1p,q52_text_Proposed_fine_of_3000_EUR_for_LSSI_Article_22_2_violation_reduced_by_20_for_liability_acknowledgment_and_another_20_for_voluntary_payment_resulting_in_1800_EUR_paid_Factors_considered_include_intentionality_and_duration_since_October_2019_complaint_Procedure_terminated_upon_payment,q64_transfer_violations_known_MISSING,3.44330970201315e-05
fine_log1p,data_subjects_notified_note_direct,raw_q68_Romanian_DPA_fined_Tehnoplus_Industry_SRL_5000_EUR_for_excessive_GPS_monitoring_of_employee_without_proper_legal_basis_information_or_storage_limits_ordered_compliance_reassessment_and_data_limitation,3.4433097020131465e-05
fine_log1p,q15_case_initiation_COMPLAINT,q31_violated_ACCOUNTABILITY,3.4388123363092965e-05
fine_log1p,q56_rights_discussed_NONE_DISCUSSED,country_code_RO,3.4344745502329725e-05
fine_log1p,q15_case_initiation_BREACH_NOTIFICATION,q32_bases_NONE_DISCUSSED,3.424656303774664e-05
fine_log1p,q46_vuln_EMPLOYEES,raw_q57_NONE_VIOLATED,3.421987754959414e-05
fine_log1p,raw_q36_Defendant_processed_personal_data_without_legal_basis_modifying_policyholder_and_account_details_without_consent_or_contract_necessity_violating_Article_6_1_GDPR,q57_rights_violated_known_RECTIFICATION_INFORMATION_OBLIGATIONS,3.4128825845387026e-05
fine_log1p,q32_bases_LEGAL_OBLIGATION,raw_q50_COMPLIANCE_ORDER,3.4112945993397625e-05
fine_log1p,raw_q36_Defendant_installed_video_surveillance_cameras_that_excessively_recorded_public_space_without_proper_signage_violating_data_minimization_and_transparency_principles,raw_q68_Romanian_DPA_fined_Urban_Home_Development_S_R_L_10_000_lei_approx_2000_EUR_for_installing_cookies_without_consent_under_national_law_and_issued_warning_for_GDPR_transparency_violation_failure_to_display_operator_identity_on_website_Corrective_orders_update_privacy_policy_and_reconfigure_cookie_installation,3.407772520586317e-05
fine_log1p,raw_q10_SME_NOT_MENTIONED_1,raw_q43_YES_MATERIAL_HARM,3.407192463091715e-05
fine_log1p,q52_text_No_fine_was_imposed_as_this_is_an_advisory_opinion_without_enforcement_actions_or_violations_found,q46_vuln_unknown_MISSING,3.399598504579129e-05
fine_log1p,q68_text_Spanish_DPA_fined_Telef_nica_75_000_for_unlawful_processing_under_Article_6_GDPR_A_phone_line_portability_was_executed_without_valid_consent_due_to_human_error_in_verification_procedures_causing_loss_of_service_to_the_data_subject_The_DPA_found_no_lawful_basis_for_processing_personal_data,raw_q68_Nordax_Bank_AB_failed_to_handle_complainant_s_data_subject_rights_requests_under_Articles_12_15_and_17_IMY_issued_reprimand_and_compliance_orders_due_to_minor_infringement_affecting_one_person_human_error_no_prior_breaches_and_cross_border_cooperation_with_Norway_Denmark_Finland_and_Germany,3.399598504579126e-05
fine_log1p,raw_q36_The_defendant_violated_Article_5_1_f_GDPR_by_sending_individualized_heating_consumption_data_to_all_community_members_via_email_resulting_in_loss_of_confidentiality_The_claimed_legitimate_interest_basis_was_insufficient_as_data_subject_interests_prevailed,raw_q68_STRING_UK_ICO_fined_Saga_Personal_Finance_Ltd_75_000_for_sending_28_5_million_unsolicited_marketing_messages_without_valid_consent_violating_GDPR_lawfulness_principle_under_Article_5_1_a,3.3933417624996924e-05
fine_log1p,raw_q36_The_decision_addresses_a_violation_of_Article_21_of_the_LSSI_for_sending_commercial_communications_without_consent_not_GDPR_Articles_5_or_6,raw_q50_NONE_DISCUSSED,3.391475145748452e-05
fine_log1p,fine_raw_98000,q36_text_Ticketmaster_failed_to_ensure_appropriate_security_of_personal_data_by_not_implementing_adequate_technical_and_organizational_measures_to_protect_against_unauthorized_processing_specifically_by_including_a_third_party_chat_bot_on_payment_pages_without_sufficient_security_controls,3.3914751457484496e-05
fine_log1p,raw_q36_Defendant_processed_claimant_s_personal_data_without_any_legal_basis_under_Article_6_GDPR_specifically_using_phone_number_for_internal_testing_campaigns_without_consent_or_other_legitimate_grounds,raw_q68_Nordax_Bank_AB_failed_to_handle_complainant_s_data_subject_rights_requests_under_Articles_12_15_and_17_IMY_issued_reprimand_and_compliance_orders_due_to_minor_infringement_affecting_one_person_human_error_no_prior_breaches_and_cross_border_cooperation_with_Norway_Denmark_Finland_and_Germany,3.390219110760147e-05
fine_log1p,raw_q36_The_defendant_violated_Article_5_1_f_GDPR_by_sending_individualized_heating_consumption_data_to_all_community_members_via_email_resulting_in_loss_of_confidentiality_The_claimed_legitimate_interest_basis_was_insufficient_as_data_subject_interests_prevailed,q64_transfer_violations_known_MISSING,3.3883029814459984e-05
fine_log1p,q21_breach_types_ORGANIZATIONAL_FAILURE,q32_bases_LEGITIMATE_INTERESTS,3.3879938614098166e-05
fine_log1p,decision_year,q47_remedial_SYSTEM_UPGRADES,3.387917324853869e-05
fine_log1p,q52_text_Initial_fine_set_at_2_000_for_deliberate_use_of_another_s_image_for_deception_reduced_to_1_200_due_to_voluntary_payment_and_recognition_of_responsibility_applying_cumulative_20_reductions,raw_q37_2400,3.387291020295919e-05
fine_log1p,q58_access_issues_EXCESSIVE_DELAY,raw_q68_A_medical_clinic_used_a_laser_thermometer_at_its_entrance_during_COVID_19_making_body_temperature_results_visible_to_others_in_the_waiting_area_violating_GDPR_confidentiality_principles_The_Spanish_DPA_imposed_a_30_000_fine_for_breaches_of_Articles_5_1_f_and_32_citing_negligence_and_health_data_sensitivity_despite_the_defendant_s_claim_that_no_data_processing_occurred,3.3872910202959184e-05
fine_log1p,q52_text_The_fine_was_set_at_SEK_3_5_million_based_on_the_gravity_and_duration_of_the_violations_the_large_scale_of_processing_sensitive_health_data_and_the_defendant_s_prior_infringement_history_The_amount_is_below_the_statutory_cap_but_deemed_effective_and_proportionate,raw_q52_Fine_of_4_000_imposed_for_Article_13_violation_based_on_negligence_duration_and_data_categories_affected_warning_issued_for_Article_7_violation_due_to_lack_of_evidence_of_actual_harm_from_invalid_consent_practices,3.380291514684146e-05
fine_log1p,isic_code_5813,raw_q68_Spanish_DPA_fined_a_plastic_surgery_clinic_2400_for_lacking_privacy_and_cookies_policies_on_its_website_violating_GDPR_Article_13_and_LSSI_Article_22_2_Defendant_paid_voluntarily_admitting_responsibility_leading_to_procedure_termination,3.380291514684145e-05
fine_log1p,raw_q36_Defendant_installed_video_surveillance_cameras_capturing_images_of_common_areas_and_neighbors_private_spaces_without_authorization_violating_data_minimization_principle_by_collecting_excessive_personal_data_beyond_what_was_necessary_for_security_purposes,q46_vuln_unknown_MISSING,3.379554172769919e-05
fine_log1p,raw_q15_MEDIA_PUBLIC_ATTENTION,raw_q28_NOT_DISCUSSED,3.375389708277622e-05
fine_log1p,raw_q50_COMPLIANCE_ORDER,raw_q51_NOT_DISCUSSED,3.364573085193372e-05
fine_log1p,raw_q7_SUDREZIDEN_IAL_Broker_S_R_L,q61_dpo_issues_known_NOT_APPLICABLE,3.362449575475493e-05
fine_log1p,raw_q36_The_DPA_found_no_violation_of_Article_5_principles_Regarding_Article_6_the_defendant_relied_on_legitimate_interests_and_the_balancing_test_concluded_that_legitimate_interests_prevailed_over_the_data_subject_s_rights_due_to_the_public_interest_in_accessing_professional_information,raw_q68_Spanish_DPA_fined_Telef_nica_75_000_for_unlawful_processing_under_Article_6_GDPR_A_phone_line_portability_was_executed_without_valid_consent_due_to_human_error_in_verification_procedures_causing_loss_of_service_to_the_data_subject_The_DPA_found_no_lawful_basis_for_processing_personal_data,3.359278845733432e-05
fine_log1p,raw_q9_CONTROLLER,raw_q48_NOT_DISCUSSED,3.3555085588117465e-05
fine_log1p,data_subjects_notified_note_direct,raw_q36_CDON_AB_violated_data_minimization_by_requesting_excessive_identity_verification_information_for_erasure_requests_and_failed_to_demonstrate_compliance_with_processing_principles_also_violating_accountability,3.3506596767508796e-05
fine_log1p,q52_text_No_fine_was_imposed_as_this_is_an_advisory_opinion_without_enforcement_actions_or_violations_found,raw_q28_NOT_DISCUSSED,3.34966331420205e-05
fine_log1p,q31_violated_PURPOSE_LIMITATION,raw_q33_NOT_MENTIONED,3.3480226607222114e-05
fine_log1p,q67_text_NOT_DISCUSSED,raw_q9_CONTROLLER,3.3468840906798484e-05
fine_log1p,raw_q36_Easylife_unlawfully_processed_special_category_health_data_by_inferring_health_conditions_from_purchase_history_without_a_valid_legal_basis_relying_incorrectly_on_legitimate_interests_instead_of_obtaining_explicit_consent_and_failed_to_inform_data_subjects_transparently_about_this_profiling,raw_q52_Initial_fines_set_at_50_000_for_Article_5_1_f_violation_and_30_000_for_Article_32_violation_totaling_80_000_Reduced_by_20_for_voluntary_payment_and_20_for_acknowledgment_of_responsibility_resulting_in_a_final_fine_of_48_000_Aggravating_factors_included_nature_gravity_duration_and_lack_of_adequate_measures_mitigating_factors_included_cooperation_and_remediation,3.346056654653552e-05
fine_log1p,isic_code_Q86,q36_text_The_defendant_published_personal_data_online_without_a_lawful_basis_violating_principles_of_lawfulness_fairness_transparency_and_security,3.3460566546535503e-05
fine_log1p,isic_code_63,q36_text_The_defendant_failed_to_provide_complete_information_required_by_Article_13_GDPR_at_the_time_of_data_collection_and_did_not_implement_appropriate_technical_and_organizational_measures_to_ensure_confidentiality_violating_Articles_13_and_25_1_GDPR,3.333845321914824e-05
fine_log1p,raw_q36_Defendant_violated_Article_5_1_f_GDPR_by_failing_to_ensure_confidentiality_of_personal_data_in_a_mediation_report_and_Article_32_GDPR_by_lacking_appropriate_security_measures_to_prevent_unauthorized_disclosure,raw_q52_Fine_of_75_000_imposed_for_violation_of_Article_6_GDPR_due_to_lack_of_lawful_basis_for_processing_Aggravating_factors_included_the_nature_gravity_of_the_violation_and_involvement_of_basic_personal_identifiers_The_fine_is_below_statutory_caps,3.333845321914823e-05
fine_log1p,isic_code_STRING,raw_q47_IMMEDIATE_CESSATION,3.3325153389481276e-05
fine_log1p,q46_vuln_EMPLOYEES,raw_q38_MISSING,3.3217082054554676e-05
fine_log1p,raw_q36_Defendant_unlawfully_processed_personal_data_by_including_claimant_s_data_in_credit_information_system_without_legal_basis_as_the_debt_was_not_true_overdue_or_enforceable_violating_Article_6_1_GDPR,q64_transfer_violations_known_MISSING,3.314290214369187e-05
fine_log1p,q52_text_Initial_fine_set_at_40_000_for_lack_of_diligence_in_verifying_identity_reduced_to_24_000_due_to_voluntary_payment_and_acknowledgment_of_responsibility_within_hearing_period,raw_q30_PURPOSE_LIMITATION_STORAGE_LIMITATION,3.3100006465107866e-05
fine_log1p,raw_q36_Insufficient_information_provided_to_data_subjects_invalidating_consent_biometric_data_processing_lacked_transparency_and_free_informed_consent_violating_Article_5_principles,raw_q37_2400,3.309912161687232e-05
fine_log1p,q58_access_issues_EXCESSIVE_DELAY,q36_text_The_defendant_violated_Article_32_by_failing_to_implement_adequate_technical_and_organizational_security_measures_leading_to_unauthorized_disclosure_of_personal_data_via_email,3.309912161687231e-05
fine_log1p,isic_desc_MISSING,raw_q48_UNCLEAR,3.30915622337398e-05
fine_log1p,q25_sensitive_data_NEITHER,raw_q53_ADMINISTRATIVE_FINE,3.306472093185665e-05
fine_log1p,q64_transfer_violations_NO_ADEQUATE_SAFEGUARDS,q68_text_Appeal_upheld_overturning_a_2_000_fine_against_G_G_G_for_alleged_GDPR_Article_6_violation_due_to_insufficient_evidence_linking_the_defendant_to_the_dissemination_of_a_video_on_pacot_es_investigation_revealed_unreliable_IP_data_and_lack_of_proof_of_authorship,3.3027666601288356e-05
fine_log1p,data_subjects_notified_note_direct,raw_q52_Initial_proposed_fine_of_2000_reduced_by_40_to_1200_due_to_voluntary_payment_and_acknowledgment_of_liability_Fine_calculated_based_on_violation_of_Article_13_GDPR,3.298975786060155e-05
fine_log1p,isic_code_R94_Activities_of_membership_organisations,q64_transfer_violations_known_MISSING,3.2989757860601544e-05
fine_log1p,q15_case_initiation_COMPLAINT,raw_q56_INFORMATION_OBLIGATIONS,3.29856356892239e-05
fine_log1p,q21_breach_types_ORGANIZATIONAL_FAILURE,q57_rights_violated_ACCESS,3.297370488617632e-05
fine_log1p,q31_violated_DATA_MINIMISATION,raw_q33_NOT_MENTIONED,3.285174101973741e-05
fine_log1p,decision_year,raw_q66_YES_SOME_REFERENCES,3.284168484817376e-05
fine_log1p,q21_breach_types_HUMAN_ERROR,q57_rights_violated_ACCESS,3.282840855044597e-05
fine_log1p,q31_violated_ACCOUNTABILITY,raw_q51_NOT_DISCUSSED,3.2792969614460066e-05
fine_log1p,raw_q36_Defendant_failed_to_provide_adequate_information_under_Article_13_and_obtained_invalid_generic_consent_for_multiple_purposes_under_Article_7_violating_transparency_and_purpose_limitation_principles,raw_q52_No_fine_imposed_as_no_GDPR_violation_was_found_case_archived_due_to_household_exemption_applicability,3.278549144554929e-05
fine_log1p,isic_code_STRING_K,q36_text_TYPE_Violation_of_Article_12_3_for_failing_to_respond_timely_to_data_subject_s_erasure_request_under_Article_17_No_other_Article_5_or_6_principles_discussed,3.278549144554927e-05
fine_log1p,isic_code_STRING_K,raw_q52_Initial_proposed_fine_of_2000_reduced_by_40_to_1200_due_to_voluntary_payment_and_acknowledgment_of_liability_Fine_calculated_based_on_violation_of_Article_13_GDPR,3.2740843741646213e-05
fine_log1p,isic_code_R94_Activities_of_membership_organisations,raw_q52_No_fine_imposed_as_no_GDPR_violation_was_found_case_archived_due_to_household_exemption_applicability,3.27408437416462e-05
fine_log1p,q56_rights_discussed_NONE_DISCUSSED,raw_q34_NOT_APPLICABLE,3.273847525512082e-05
fine_log1p,raw_q36_Defendant_violated_data_minimization_and_storage_limitation_by_excessively_collecting_and_storing_personal_data_including_scanned_documents_beyond_necessity_failed_to_properly_manage_erasure_requests_and_provide_adequate_responses,q64_transfer_violations_known_MISSING,3.27377741378041e-05
fine_log1p,raw_q36_The_DPA_found_no_evidence_of_coercion_or_unlawful_processing_data_collection_was_voluntary_informed_and_based_on_consent_and_legal_obligations_for_public_health_purposes,raw_q68_Nordax_Bank_AB_failed_to_handle_complainant_s_data_subject_rights_requests_under_Articles_12_15_and_17_IMY_issued_reprimand_and_compliance_orders_due_to_minor_infringement_affecting_one_person_human_error_no_prior_breaches_and_cross_border_cooperation_with_Norway_Denmark_Finland_and_Germany,3.273724454560779e-05
fine_log1p,q25_sensitive_data_NEITHER,raw_q33_NO_BASIS_CLAIMED,3.27324218329473e-05
fine_log1p,q30_discussed_ACCURACY,raw_q43_YES_NON_MATERIAL_HARM,3.272987222737625e-05
fine_log1p,turnover_eur,q47_remedial_IMMEDIATE_CESSATION,3.266516821080664e-05
fine_log1p,q58_access_issues_EXCESSIVE_DELAY,raw_q68_Spanish_DPA_fined_Segurcaixa_Adeslas_300_000_for_sending_marketing_emails_without_legal_basis_to_a_complainant_on_the_Robinson_list_failing_to_respond_to_deletion_requests_under_Article_17_GDPR_and_lacking_proper_data_processing_agreements_with_insurance_agents_under_Article_28_GDPR_The_violations_were_continuous_and_negligent,3.262902163666772e-05
fine_log1p,q52_text_The_fine_was_initially_set_at_40_000_for_non_compliance_with_a_prior_resolution_It_was_reduced_to_24_000_due_to_the_defendant_s_recognition_of_responsibility_and_voluntary_payment_applying_cumulative_20_reductions,raw_q37_2400,3.262902163666768e-05
fine_log1p,raw_q2_Autoritatea_Na_ional_de_Supraveghere_a_Prelucr_rii_Datelor_cu_Caracter_Personal,raw_q68_STRING_UK_ICO_fined_Saga_Personal_Finance_Ltd_75_000_for_sending_28_5_million_unsolicited_marketing_messages_without_valid_consent_violating_GDPR_lawfulness_principle_under_Article_5_1_a,3.2624552277450996e-05
fine_log1p,q52_text_TYPE_Fine_imposed_for_breach_of_Article_32_security_obligations_due_to_inadequate_measures_against_cyber_attack_resulting_in_data_deletion_and_unavailability,art33_notification_timeliness_status_UNCLEAR,3.2624552277450996e-05
fine_log1p,q52_text_The_fine_was_set_at_SEK_3_5_million_based_on_the_gravity_and_duration_of_the_violations_the_large_scale_of_processing_sensitive_health_data_and_the_defendant_s_prior_infringement_history_The_amount_is_below_the_statutory_cap_but_deemed_effective_and_proportionate,raw_q68_Polish_DPA_fined_PNP_Sp_ka_Akcyjna_EUR_5000_for_failing_to_cooperate_and_provide_information_requested_during_complaint_investigation_violating_Articles_31_and_58_1_e_GDPR_violation_was_continuous_from_October_2019_deemed_serious_due_to_hindering_proceedings,3.2623669382379166e-05
fine_log1p,q52_text_No_fine_was_imposed_a_reprimand_was_issued_due_to_the_nature_of_the_breach_mitigating_factors_including_cooperation_and_remedial_actions_and_the_lack_of_documented_harm_to_data_subjects,raw_q68_Spanish_DPA_fined_a_plastic_surgery_clinic_2400_for_lacking_privacy_and_cookies_policies_on_its_website_violating_GDPR_Article_13_and_LSSI_Article_22_2_Defendant_paid_voluntarily_admitting_responsibility_leading_to_procedure_termination,3.2623669382379166e-05
fine_log1p,q57_rights_violated_ACCESS,raw_q10_SME_NOT_MENTIONED_1,3.2594713389154004e-05
fine_log1p,q25_sensitive_data_NEITHER,q10_org_class_known_SME_NOT_MENTIONED,3.257389798819927e-05
fine_log1p,q52_text_Initial_fine_set_at_2_000_for_deliberate_use_of_another_s_image_for_deception_reduced_to_1_200_due_to_voluntary_payment_and_recognition_of_responsibility_applying_cumulative_20_reductions,raw_q68_STRING_UK_ICO_fined_Saga_Personal_Finance_Ltd_75_000_for_sending_28_5_million_unsolicited_marketing_messages_without_valid_consent_violating_GDPR_lawfulness_principle_under_Article_5_1_a,3.252280079778265e-05
fine_log1p,q52_text_TYPE_Fine_imposed_for_breach_of_Article_32_security_obligations_due_to_inadequate_measures_against_cyber_attack_resulting_in_data_deletion_and_unavailability,raw_q68_A_medical_clinic_used_a_laser_thermometer_at_its_entrance_during_COVID_19_making_body_temperature_results_visible_to_others_in_the_waiting_area_violating_GDPR_confidentiality_principles_The_Spanish_DPA_imposed_a_30_000_fine_for_breaches_of_Articles_5_1_f_and_32_citing_negligence_and_health_data_sensitivity_despite_the_defendant_s_claim_that_no_data_processing_occurred,3.252280079778264e-05
fine_log1p,isic_desc_MISSING,raw_q43_YES_NON_MATERIAL_HARM,3.2488205691258423e-05
